Index,Zip Code,Students Standard Exceeded_math2022,Students Standard Met_math2022,Students Standard Met and Above_math2022,Students Standard Nearly Met_math2022,Students Standard Not Met_math2022,Students with Scores_math2022,Percentage Standard Exceeded_math2022,Percentage Standard Met_math2022,Percentage Standard Met and Above_math2022,Percentage Standard Nearly Met_math2022,Percentage Standard Not Met_math2022,Median Mortgage
530,92703,227,422,649,860,1876,3385,6.70605613,12.46676514,19.17282127,25.40620384,55.42097489,486000
531,92704,559,1110,1669,2013,3911,7593,7.362043988,14.61872778,21.98077176,26.51126037,51.50796787,534800
532,92705,973,982,1955,1150,1761,4866,19.99588985,20.18084669,40.17673654,23.63337443,36.18988903,914900
533,92706,330,502,832,1025,1550,3407,9.68594071,14.73437041,24.42031112,30.08511887,45.49457,673300
534,92707,245,588,833,1193,2549,4575,5.355191257,12.85245902,18.20765027,26.07650273,55.71584699,539700
535,92708,2016,1297,3313,1116,1111,5540,36.3898917,23.41155235,59.80144404,20.14440433,20.05415162,816900
536,92780,378,538,916,1032,2192,4140,9.130434783,12.99516908,22.12560386,24.92753623,52.9468599,669400
537,92782,788,573,1361,511,374,2246,35.08459484,25.51202137,60.59661621,22.75155833,16.65182547,879300
538,92801,359,609,968,1092,2213,4273,8.401591388,14.25228177,22.65387316,25.55581559,51.79031126,543200
539,92802,152,239,391,629,1497,2517,6.03893524,9.495431069,15.53436631,24.99006754,59.47556615,577500
540,92804,755,1075,1830,1766,3493,7089,10.65030329,15.16433912,25.8146424,24.91183524,49.27352236,594400
541,92805,299,627,926,1299,3168,5393,5.544223994,11.62618209,17.17040608,24.08677916,58.74281476,583800
542,92806,108,319,427,780,2034,3241,3.332304844,9.84264116,13.174946,24.0666461,62.7584079,623300
543,92807,985,693,1678,603,489,2770,35.55956679,25.01805054,60.57761733,21.76895307,17.6534296,731100
544,92808,546,467,1013,434,256,1703,32.0610687,27.42219612,59.48326483,25.48443922,15.03229595,807100
545,92821,1028,704,1732,649,609,2990,34.3812709,23.5451505,57.9264214,21.70568562,20.36789298,700900
546,92831,789,493,1282,573,931,2786,28.32017229,17.69562096,46.01579325,20.56712132,33.41708543,676300
547,92832,229,280,509,375,575,1459,15.69568197,19.19122687,34.88690884,25.70253598,39.41055517,615300
548,92833,1143,790,1933,944,1263,4140,27.60869565,19.0821256,46.69082126,22.80193237,30.50724638,686700
549,92835,560,340,900,300,191,1391,40.25880661,24.44284687,64.70165349,21.56721783,13.73112868,831100
550,92840,749,761,1510,1021,1334,3865,19.37904269,19.68952135,39.06856404,26.41655886,34.5148771,590900
551,92841,477,576,1053,722,1114,2889,16.51090343,19.9376947,36.44859813,24.99134649,38.56005538,609900
552,92843,887,798,1685,1093,1451,4229,20.97422559,18.86970915,39.84393474,25.84535351,34.31071175,570200
553,92844,782,574,1356,587,618,2561,30.53494729,22.41311988,52.94806716,22.92073409,24.13119875,545400
554,92845,796,534,1330,441,296,2067,38.50991776,25.83454282,64.34446057,21.33526851,14.32027092,668900
555,92860,404,622,1026,923,1294,3243,12.45760099,19.17977182,31.6373728,28.46130126,39.90132593,595300
556,92861,376,382,758,454,650,1862,20.19334049,20.51557465,40.70891515,24.38238453,34.90870032,1287100
557,92865,104,122,226,186,286,698,14.89971347,17.47851003,32.3782235,26.64756447,40.97421203,652400
558,92866,47,72,119,102,212,433,10.85450346,16.62817552,27.48267898,23.55658199,48.96073903,722200
559,92867,59,144,203,368,989,1560,3.782051282,9.230769231,13.01282051,23.58974359,63.3974359,780900
560,92868,74,123,197,303,501,1001,7.392607393,12.28771229,19.68031968,30.26973027,50.04995005,531900
561,92869,669,705,1374,1016,1405,3795,17.6284585,18.5770751,36.2055336,26.77206851,37.02239789,770700
562,92870,1727,1095,2822,1313,1851,5986,28.85065152,18.29268293,47.14333445,21.93451387,30.92215169,696700
563,92879,460,621,1081,920,1462,3463,13.28328039,17.93242853,31.21570892,26.56656079,42.21773029,452900
564,92880,1957,1786,3743,1898,2032,7673,25.50501759,23.27642382,48.78144142,24.73608758,26.482471,601700
565,92881,637,817,1454,826,1127,3407,18.6968007,23.98004109,42.6768418,24.24420311,33.07895509,615000
566,92882,803,1134,1937,1783,2670,6390,12.56651017,17.74647887,30.31298905,27.9029734,41.78403756,521000
567,92883,411,567,978,653,705,2336,17.59417808,24.27226027,41.86643836,27.95376712,30.17979452,538500
568,92886,1179,867,2046,722,533,3301,35.71644956,26.26476825,61.98121781,21.87215995,16.14662224,864700
569,92887,420,300,720,269,160,1149,36.5535248,26.10966057,62.66318538,23.41166232,13.92515231,903900
570,93001,401,419,820,599,1026,2445,16.400818,17.13701431,33.53783231,24.49897751,41.96319018,630400
571,93003,660,805,1465,1079,1593,4137,15.95358956,19.45854484,35.4121344,26.08170172,38.50616389,617700
572,93004,158,205,363,224,261,848,18.63207547,24.1745283,42.80660377,26.41509434,30.77830189,608100
573,93010,595,668,1263,907,1139,3309,17.98126322,20.18736778,38.16863101,27.41009368,34.42127531,662300
574,93012,620,486,1106,527,617,2250,27.55555556,21.6,49.15555556,23.42222222,27.42222222,657700
575,93013,156,190,346,273,341,960,16.25,19.79166667,36.04166667,28.4375,35.52083333,822400
576,93015,11,57,68,126,345,539,2.040816327,10.57513915,12.61595547,23.37662338,64.00742115,456600
577,93021,604,645,1249,733,903,2885,20.93587522,22.35701906,43.29289428,25.40727903,31.29982669,690900
578,93022,27,40,67,75,65,207,13.04347826,19.3236715,32.36714976,36.23188406,31.40096618,610500
579,93023,104,177,281,316,507,1104,9.420289855,16.0326087,25.45289855,28.62318841,45.92391304,692700
580,93030,207,649,856,1466,3695,6017,3.440252618,10.78610603,14.22635865,24.36430115,61.4093402,530000
581,93033,250,823,1073,2267,5864,9204,2.716210343,8.94176445,11.65797479,24.63059539,63.71142981,442700
582,93035,109,200,309,386,617,1312,8.307926829,15.24390244,23.55182927,29.42073171,47.02743902,632800
583,93036,302,649,951,1359,2872,5182,5.827865689,12.52412196,18.35198765,26.2253956,55.42261675,527700
584,93040,7,21,28,28,78,134,5.223880597,15.67164179,20.89552239,20.89552239,58.20895522,393500
585,93041,37,152,189,296,564,1049,3.527168732,14.48999047,18.0171592,28.21734986,53.76549094,446800
586,93060,142,347,489,724,1619,2832,5.014124294,12.25282486,17.26694915,25.56497175,57.1680791,446700
587,93063,417,604,1021,833,979,2833,14.71937875,21.32015531,36.03953406,29.40345923,34.55700671,626900
588,93065,1761,2458,4219,3742,5986,13947,12.62637126,17.62386176,30.25023303,26.83014268,42.91962429,642900
589,93066,84,116,200,145,171,516,16.27906977,22.48062016,38.75968992,28.10077519,33.13953488,1068500
590,93067,6,6,12,7,2,21,28.57142857,28.57142857,57.14285714,33.33333333,9.523809524,1875000
591,93101,101,174,275,298,513,1086,9.300184162,16.02209945,25.32228361,27.44014733,47.23756906,905500
592,93103,153,241,394,401,701,1496,10.22727273,16.10962567,26.3368984,26.80481283,46.85828877,1117000
593,93105,211,132,343,184,189,716,29.46927374,18.43575419,47.90502793,25.69832402,26.39664804,1180200
594,93108,240,63,303,25,6,334,71.85628743,18.86227545,90.71856287,7.48502994,1.796407186,2000000
595,93109,126,137,263,184,252,699,18.02575107,19.59942775,37.62517883,26.32331903,36.05150215,1413400
596,93110,432,425,857,438,530,1825,23.67123288,23.28767123,46.95890411,24,29.04109589,875700
597,93111,300,167,467,125,133,725,41.37931034,23.03448276,64.4137931,17.24137931,18.34482759,961100
598,93117,680,555,1235,549,703,2487,27.34217933,22.31604343,49.65822276,22.0747889,28.26698834,838300
599,93201,26,33,59,88,288,435,5.977011494,7.586206897,13.56321839,20.22988506,66.20689655,91000
600,93202,37,77,114,183,341,638,5.799373041,12.06896552,17.86833856,28.68338558,53.44827586,187500
601,93203,141,353,494,764,1932,3190,4.420062696,11.06583072,15.48589342,23.94984326,60.56426332,192800
602,93204,31,101,132,237,890,1259,2.462271644,8.022239873,10.48451152,18.82446386,70.69102462,180200
603,93206,5,19,24,59,135,218,2.293577982,8.71559633,11.00917431,27.06422018,61.9266055,152200
604,93210,47,136,183,335,1046,1564,3.00511509,8.695652174,11.70076726,21.41943734,66.8797954,203100
605,93212,56,191,247,410,1044,1701,3.29218107,11.22868901,14.52087008,24.10346855,61.37566138,176400
606,93215,543,1002,1545,1789,3000,6334,8.572781812,15.81938743,24.39216925,28.24439533,47.36343543,215100
607,93218,0,0,0,14,68,82,0,0,0,17.07317073,82.92682927,134500
608,93219,19,80,99,222,714,1035,1.835748792,7.729468599,9.565217391,21.44927536,68.98550725,162500
609,93221,119,197,316,342,672,1330,8.947368421,14.81203008,23.7593985,25.71428571,50.52631579,278600
610,93222,5,11,16,9,8,33,15.15151515,33.33333333,48.48484848,27.27272727,24.24242424,282500
611,93223,35,111,146,305,860,1311,2.669717773,8.466819222,11.13653699,23.26468345,65.59877956,189100
612,93224,8,16,24,17,8,49,16.32653061,32.65306122,48.97959184,34.69387755,16.32653061,152200
613,93230,708,1133,1841,1662,2424,5927,11.94533491,19.11591024,31.06124515,28.04116754,40.89758731,252300
614,93234,8,57,65,173,523,761,1.051248357,7.490144547,8.541392904,22.73324573,68.72536137,190000
615,93235,32,60,92,111,130,333,9.60960961,18.01801802,27.62762763,33.33333333,39.03903904,175600
616,93240,21,59,80,131,322,533,3.939962477,11.06941839,15.00938086,24.57786116,60.41275797,177900
617,93241,36,129,165,343,773,1281,2.81030445,10.07025761,12.88056206,26.77595628,60.34348165,147600
618,93242,4,22,26,78,242,346,1.156069364,6.358381503,7.514450867,22.5433526,69.94219653,264100
619,93243,14,39,53,100,212,365,3.835616438,10.68493151,14.52054795,27.39726027,58.08219178,359400
620,93244,32,38,70,75,86,231,13.85281385,16.45021645,30.3030303,32.46753247,37.22943723,177800
621,93245,611,823,1434,1050,1396,3880,15.74742268,21.21134021,36.95876289,27.06185567,35.97938144,261400
622,93247,128,315,443,588,1026,2057,6.222654351,15.31356344,21.53621779,28.58531842,49.87846378,208800
623,93249,47,88,135,116,177,428,10.98130841,20.56074766,31.54205607,27.10280374,41.35514019,149100
624,93250,96,232,328,510,1034,1872,5.128205128,12.39316239,17.52136752,27.24358974,55.23504274,203700
625,93252,641,947,1588,1498,2532,5618,11.40975436,16.85653257,28.26628693,26.66429334,45.06941972,151100
626,93254,14,19,33,29,72,134,10.44776119,14.17910448,24.62686567,21.64179104,53.73134328,182200
627,93256,23,86,109,156,333,598,3.846153846,14.3812709,18.22742475,26.08695652,55.68561873,162700
628,93257,806,1626,2432,2978,5485,10895,7.39788894,14.92427719,22.32216613,27.33363928,50.34419458,211800
629,93261,7,19,26,63,265,354,1.97740113,5.367231638,7.344632768,17.79661017,74.85875706,127600
630,93263,109,310,419,735,1648,2802,3.890078515,11.06352605,14.95360457,26.23126338,58.81513205,206700
631,93265,33,52,85,66,61,212,15.56603774,24.52830189,40.09433962,31.13207547,28.77358491,305900
632,93267,37,96,133,209,534,876,4.223744292,10.95890411,15.1826484,23.85844749,60.95890411,143000
633,93268,59,192,251,444,1022,1717,3.436225976,11.1822947,14.61852068,25.85905649,59.52242283,164200
634,93270,41,92,133,152,307,592,6.925675676,15.54054054,22.46621622,25.67567568,51.85810811,221700
635,93271,8,21,29,19,21,69,11.5942029,30.43478261,42.02898551,27.53623188,30.43478261,333600
636,93272,25,55,80,103,182,365,6.849315068,15.06849315,21.91780822,28.21917808,49.8630137,185200
637,93274,674,1335,2009,2526,4905,9440,7.139830508,14.14194915,21.28177966,26.75847458,51.95974576,246600
638,93277,424,752,1176,1480,2766,5422,7.819992623,13.86942088,21.6894135,27.29620066,51.01438584,256600
639,93280,139,351,490,811,1898,3199,4.345107846,10.97217881,15.31728665,25.3516724,59.33104095,188300
640,93283,23,28,51,55,79,185,12.43243243,15.13513514,27.56756757,29.72972973,42.7027027,119800
641,93286,44,109,153,250,689,1092,4.029304029,9.981684982,14.01098901,22.89377289,63.0952381,232800
642,93291,836,1219,2055,1768,2965,6788,12.3158515,17.95816146,30.27401296,26.04596346,43.68002357,294800
643,93292,212,448,660,910,1946,3516,6.029579067,12.74175199,18.77133106,25.88168373,55.34698521,252500
644,93301,150,274,424,472,1240,2136,7.02247191,12.82771536,19.85018727,22.09737828,58.05243446,190600
645,93304,188,465,653,1195,3403,5251,3.580270425,8.855456104,12.43572653,22.75756999,64.80670349,179300
646,93305,72,195,267,573,2178,3018,2.385685885,6.461232604,8.846918489,18.9860835,72.16699801,169300
647,93306,474,1146,1620,2407,6014,10041,4.720645354,11.41320586,16.13385121,23.97171596,59.89443283,227700
648,93307,519,1238,1757,2739,6797,11293,4.595767289,10.96254317,15.55831046,24.25396263,60.18772691,187100
649,93308,207,469,676,1050,2678,4404,4.70027248,10.64940963,15.34968211,23.84196185,60.80835604,242800
650,93309,322,667,989,1450,3437,5876,5.479918312,11.35125936,16.83117767,24.67665078,58.49217155,226200
651,93311,1019,1157,2176,1620,2348,6144,16.58528646,18.83138021,35.41666667,26.3671875,38.21614583,324800
652,93312,1383,1885,3268,2286,2375,7929,17.44230042,23.77348972,41.21579014,28.83087401,29.95333586,328400
653,93313,493,976,1469,1618,2437,5524,8.924692252,17.66835626,26.59304852,29.2903693,44.11658219,283400
654,93314,259,416,675,497,560,1732,14.95381062,24.01847575,38.97228637,28.69515012,32.33256351,412200
655,93401,352,274,626,207,207,1040,33.84615385,26.34615385,60.19230769,19.90384615,19.90384615,775100
656,93402,193,209,402,206,187,795,24.27672956,26.28930818,50.56603774,25.91194969,23.52201258,616100
657,93405,612,381,993,336,453,1782,34.34343434,21.38047138,55.72390572,18.85521886,25.42087542,753500
658,93420,375,456,831,678,871,2380,15.75630252,19.15966387,34.91596639,28.48739496,36.59663866,710000
659,93422,317,416,733,509,696,1938,16.35706914,21.46542828,37.82249742,26.26418989,35.91331269,573000
660,93426,0,8,8,11,12,31,0,25.80645161,25.80645161,35.48387097,38.70967742,446200
661,93427,46,82,128,107,139,374,12.29946524,21.92513369,34.22459893,28.60962567,37.1657754,621600
662,93428,26,41,67,70,112,249,10.44176707,16.46586345,26.90763052,28.1124498,44.97991968,705200
663,93430,32,36,68,23,21,112,28.57142857,32.14285714,60.71428571,20.53571429,18.75,896700
664,93432,2,8,10,9,8,27,7.407407407,29.62962963,37.03703704,33.33333333,29.62962963,657700
665,93433,68,115,183,203,262,648,10.49382716,17.74691358,28.24074074,31.32716049,40.43209877,577300
666,93434,24,81,105,229,530,864,2.777777778,9.375,12.15277778,26.50462963,61.34259259,337100
667,93436,191,442,633,903,1961,3497,5.461824421,12.6394052,18.10122963,25.82213326,56.07663712,373600
668,93440,4,24,28,31,67,126,3.174603175,19.04761905,22.22222222,24.6031746,53.17460317,553800
669,93441,31,28,59,23,19,101,30.69306931,27.72277228,58.41584158,22.77227723,18.81188119,927500
670,93442,47,83,130,86,90,306,15.35947712,27.12418301,42.48366013,28.10457516,29.41176471,711900
671,93444,83,189,272,296,497,1065,7.79342723,17.74647887,25.5399061,27.79342723,46.66666667,643200
672,93445,19,41,60,65,83,208,9.134615385,19.71153846,28.84615385,31.25,39.90384615,425200
673,93446,392,674,1066,977,1461,3504,11.18721461,19.23515982,30.42237443,27.88242009,41.69520548,502500
674,93449,112,157,269,152,201,622,18.00643087,25.24115756,43.24758842,24.43729904,32.31511254,771400
675,93450,1,4,5,22,26,53,1.886792453,7.547169811,9.433962264,41.50943396,49.05660377,338100
676,93451,30,57,87,84,118,289,10.38062284,19.72318339,30.10380623,29.06574394,40.83044983,427400
677,93453,31,37,68,27,18,113,27.43362832,32.74336283,60.17699115,23.89380531,15.92920354,504200
678,93454,236,760,996,1529,3275,5800,4.068965517,13.10344828,17.17241379,26.36206897,56.46551724,375900
679,93455,484,770,1254,1261,1990,4505,10.7436182,17.09211987,27.83573807,27.99112098,44.17314095,452600
680,93458,256,701,957,1474,3442,5873,4.3589307,11.93597821,16.29490891,25.09790567,58.60718542,361300
681,93460,61,77,138,106,125,369,16.53116531,20.86720867,37.39837398,28.72628726,33.87533875,962500
682,93461,2,8,10,35,100,145,1.379310345,5.517241379,6.896551724,24.13793103,68.96551724,346500
683,93463,135,91,226,101,78,405,33.33333333,22.4691358,55.80246914,24.9382716,19.25925926,892900
684,93465,182,238,420,348,318,1086,16.7587477,21.91528545,38.67403315,32.0441989,29.28176796,763200
685,93501,1,20,21,61,338,420,0.238095238,4.761904762,5,14.52380952,80.47619048,120300
686,93505,17,53,70,200,909,1179,1.441899915,4.49533503,5.937234945,16.96352841,77.09923664,169100
687,93510,318,431,749,688,1119,2556,12.44131455,16.86228482,29.30359937,26.9170579,43.77934272,589000
688,93513,6,19,25,28,44,97,6.18556701,19.58762887,25.77319588,28.86597938,45.36082474,269600
689,93514,139,183,322,275,351,948,14.66244726,19.30379747,33.96624473,29.00843882,37.02531646,337700
690,93516,7,27,34,58,147,239,2.928870293,11.29707113,14.22594142,24.26778243,61.50627615,74500
691,93517,3,10,13,10,2,25,12,40,52,40,8,254200
692,93518,1,9,10,6,21,37,2.702702703,24.32432432,27.02702703,16.21621622,56.75675676,235800
693,93523,63,99,162,185,237,584,10.78767123,16.95205479,27.73972603,31.67808219,40.58219178,81200
694,93526,0,6,6,12,13,31,0,19.35483871,19.35483871,38.70967742,41.93548387,223500
695,93527,8,12,20,21,31,72,11.11111111,16.66666667,27.77777778,29.16666667,43.05555556,212100
696,93532,8,22,30,37,28,95,8.421052632,23.15789474,31.57894737,38.94736842,29.47368421,318700
697,93534,65,184,249,621,2012,2882,2.25537821,6.384455239,8.639833449,21.54753643,69.81263012,257600
698,93535,227,617,844,1721,6378,8943,2.53829811,6.899250811,9.437548921,19.24410153,71.31834955,241800
699,93536,414,854,1268,1806,4109,7183,5.76360852,11.88918279,17.65279131,25.14269804,57.20451065,377300
700,93541,12,11,23,20,14,57,21.05263158,19.29824561,40.35087719,35.0877193,24.56140351,216300
701,93543,43,76,119,257,676,1052,4.087452471,7.224334601,11.31178707,24.42965779,64.25855513,266000
702,93545,10,30,40,60,50,150,6.666666667,20,26.66666667,40,33.33333333,197600
703,93546,64,91,155,172,214,541,11.82994455,16.8207024,28.65064695,31.79297597,39.55637708,493800
704,93550,195,612,807,1653,5584,8044,2.424167081,7.608155147,10.03232223,20.54947787,69.4181999,280900
705,93551,548,1058,1606,1780,2951,6337,8.647625059,16.69559729,25.34322234,28.0890011,46.56777655,410900
706,93552,193,499,692,979,2155,3826,5.044432828,13.04234187,18.0867747,25.58808155,56.32514375,324500
707,93553,16,44,60,59,135,254,6.299212598,17.32283465,23.62204724,23.22834646,53.1496063,288800
708,93555,239,386,625,694,1236,2555,9.354207436,15.10763209,24.46183953,27.16242661,48.37573386,194600
709,93560,55,177,232,416,1213,1861,2.955400322,9.511015583,12.46641591,22.35357335,65.18001075,240800
710,93561,147,299,446,567,1013,2026,7.255676209,14.75814413,22.01382034,27.98617966,50,295000
711,93562,3,12,15,26,54,95,3.157894737,12.63157895,15.78947368,27.36842105,56.84210526,57600
712,93591,34,129,163,240,577,980,3.469387755,13.16326531,16.63265306,24.48979592,58.87755102,207200
713,93601,11,39,50,68,61,179,6.145251397,21.7877095,27.93296089,37.98882682,34.07821229,327800
714,93602,4,21,25,16,13,54,7.407407407,38.88888889,46.2962963,29.62962963,24.07407407,291300
715,93605,5,4,9,5,7,21,23.80952381,19.04761905,42.85714286,23.80952381,33.33333333,297700
716,93608,7,13,20,37,58,115,6.086956522,11.30434783,17.39130435,32.17391304,50.43478261,154600
717,93609,98,145,243,240,406,889,11.02362205,16.31046119,27.33408324,26.99662542,45.66929134,206000
718,93610,118,306,424,528,975,1927,6.123508044,15.8796056,22.00311365,27.40010379,50.59678256,250600
719,93611,2151,2273,4424,2462,2419,9305,23.11660398,24.42772703,47.544331,26.45889307,25.99677593,365400
720,93612,461,532,993,780,912,2685,17.16945996,19.81378026,36.98324022,29.05027933,33.96648045,243900
721,93614,23,59,82,97,191,370,6.216216216,15.94594595,22.16216216,26.21621622,51.62162162,307300
722,93615,17,41,58,89,173,320,5.3125,12.8125,18.125,27.8125,54.0625,171900
723,93616,10,26,36,43,56,135,7.407407407,19.25925926,26.66666667,31.85185185,41.48148148,198000
724,93618,307,654,961,1079,1750,3790,8.100263852,17.25593668,25.35620053,28.46965699,46.17414248,237000
725,93619,669,478,1147,385,214,1746,38.3161512,27.3768614,65.6930126,22.05040092,12.25658648,452500
726,93620,40,118,158,256,710,1124,3.558718861,10.49822064,14.0569395,22.77580071,63.16725979,267700
727,93622,46,144,190,314,629,1133,4.060017652,12.70962048,16.76963813,27.71403354,55.51632833,185900
728,93625,154,232,386,337,527,1250,12.32,18.56,30.88,26.96,42.16,298100
729,93630,192,439,631,801,1301,2733,7.025246981,16.0629345,23.08818149,29.30845225,47.60336626,262200
730,93631,329,433,762,619,788,2169,15.16828031,19.96311664,35.13139696,28.538497,36.33010604,326800
731,93635,322,691,1013,1546,3263,5822,5.530745448,11.86877362,17.39951907,26.55444864,56.04603229,343000
732,93636,224,342,566,399,393,1358,16.49484536,25.18409426,41.67893962,29.3814433,28.93961708,375000
733,93637,215,593,808,1168,2864,4840,4.44214876,12.25206612,16.69421488,24.1322314,59.17355372,275900
734,93638,289,672,961,1553,3804,6318,4.574232352,10.6362773,15.21050965,24.58056347,60.20892688,239700
735,93640,110,261,371,520,1078,1969,5.586592179,13.25545962,18.8420518,26.40934485,54.74860335,204600
736,93643,9,15,24,39,71,134,6.71641791,11.19402985,17.91044776,29.10447761,52.98507463,237800
737,93644,38,113,151,220,321,692,5.49132948,16.32947977,21.82080925,31.79190751,46.38728324,301300
738,93646,123,236,359,379,583,1321,9.311127933,17.8652536,27.17638153,28.69038607,44.1332324,201700
739,93647,153,275,428,414,944,1786,8.566629339,15.39753639,23.96416573,23.18029115,52.85554311,167400
740,93648,121,216,337,448,1301,2086,5.800575264,10.35474593,16.15532119,21.47651007,62.36816874,186100
741,93650,53,114,167,168,194,529,10.01890359,21.55009452,31.56899811,31.75803403,36.67296786,192600
742,93651,40,76,116,111,91,318,12.57861635,23.89937107,36.47798742,34.90566038,28.6163522,366400
743,93652,1,17,18,37,139,194,0.515463918,8.762886598,9.278350515,19.07216495,71.64948454,169900
744,93653,7,11,18,17,11,46,15.2173913,23.91304348,39.13043478,36.95652174,23.91304348,443500
745,93654,452,647,1099,823,1126,3048,14.82939633,21.22703412,36.05643045,27.00131234,36.94225722,250200
746,93656,64,160,224,240,370,834,7.673860911,19.18465228,26.85851319,28.77697842,44.36450839,208200
747,93657,516,890,1406,1442,2266,5114,10.08994916,17.40320688,27.49315604,28.19710598,44.30973797,307100
748,93660,9,29,38,76,233,347,2.593659942,8.357348703,10.95100865,21.90201729,67.14697406,207900
749,93662,162,459,621,814,1641,3076,5.266579974,14.92197659,20.18855657,26.46293888,53.34850455,216900
750,93667,25,45,70,90,110,270,9.259259259,16.66666667,25.92592593,33.33333333,40.74074074,283300
751,93668,2,8,10,36,147,193,1.03626943,4.14507772,5.18134715,18.65284974,76.16580311,370600
752,93673,11,24,35,49,55,139,7.913669065,17.26618705,25.17985612,35.25179856,39.56834532,176100
753,93701,169,338,507,704,2146,3357,5.034256777,10.06851355,15.10277033,20.97110515,63.92612452,164100
754,93702,264,558,822,1026,2188,4036,6.541129832,13.82556987,20.3666997,25.42120912,54.21209118,159800
755,93703,141,324,465,628,1645,2738,5.149744339,11.83345508,16.98319942,22.93644996,60.08035062,183200
756,93704,345,662,1007,1226,2494,4727,7.29849799,14.00465411,21.3031521,25.9361117,52.7607362,291600
757,93705,138,317,455,675,1413,2543,5.426661424,12.46559182,17.89225324,26.54345262,55.56429414,213400
758,93706,560,846,1406,1575,3663,6644,8.428657435,12.7332932,21.16195063,23.70559904,55.13245033,186300
759,93710,100,279,379,514,993,1886,5.302226935,14.79321315,20.09544008,27.25344645,52.65111347,281800
760,93711,176,320,496,466,619,1581,11.13219481,20.24035421,31.37254902,29.47501581,39.15243517,398800
761,93720,1168,1083,2251,1047,875,4173,27.98945603,25.95255212,53.94200815,25.08986341,20.96812844,370800
762,93721,16,34,50,67,241,358,4.469273743,9.497206704,13.96648045,18.7150838,67.31843575,181500
763,93722,622,1068,1690,1759,2754,6203,10.02740609,17.21747542,27.24488151,28.35724649,44.397872,270900
764,93723,164,305,469,564,992,2025,8.098765432,15.0617284,23.16049383,27.85185185,48.98765432,374300
765,93725,217,435,652,739,1535,2926,7.416267943,14.86671224,22.28298018,25.25632262,52.4606972,226200
766,93726,546,772,1318,1356,3070,5744,9.505571031,13.44011142,22.94568245,23.60724234,53.44707521,214600
767,93727,578,1090,1668,1741,3227,6636,8.710066305,16.42555756,25.13562387,26.23568415,48.62869198,287000
768,93728,47,120,167,288,646,1101,4.268846503,10.89918256,15.16802906,26.15803815,58.67393279,210500
769,93730,803,541,1344,391,307,2042,39.32419197,26.49363369,65.81782566,19.14789422,15.03428012,522200
770,93737,64,120,184,97,85,366,17.4863388,32.78688525,50.27322404,26.50273224,23.22404372,387300
771,93901,232,501,733,926,1570,3229,7.184886962,15.51563952,22.70052648,28.67760917,48.62186435,569700
772,93905,356,938,1294,2011,4232,7537,4.723364734,12.44527,17.16863474,26.6817036,56.14966167,444400
773,93906,283,839,1122,1824,4116,7062,4.007363353,11.88048711,15.88785047,25.82837723,58.2837723,466900
774,93907,74,213,287,455,907,1649,4.487568223,12.91691935,17.40448757,27.59248029,55.00303214,566800
775,93908,180,215,395,250,186,831,21.66064982,25.87244284,47.53309266,30.08423586,22.38267148,846200
776,93920,3,4,7,6,8,21,14.28571429,19.04761905,33.33333333,28.57142857,38.0952381,1081500
777,93923,136,135,271,93,57,421,32.304038,32.06650831,64.37054632,22.09026128,13.5391924,1199000
778,93924,81,68,149,43,21,213,38.02816901,31.92488263,69.95305164,20.18779343,9.85915493,987100
779,93925,20,28,48,44,84,176,11.36363636,15.90909091,27.27272727,25,47.72727273,531300
780,93926,47,132,179,263,637,1079,4.355885079,12.23354958,16.58943466,24.37442076,59.03614458,453700
781,93927,73,263,336,608,1561,2505,2.914171657,10.499002,13.41317365,24.27145709,62.31536926,350400
782,93930,62,208,270,545,1215,2030,3.054187192,10.24630542,13.30049261,26.84729064,59.85221675,336200
783,93932,5,10,15,24,51,90,5.555555556,11.11111111,16.66666667,26.66666667,56.66666667,388100
784,93933,64,159,223,323,747,1293,4.949729312,12.29698376,17.24671307,24.98066512,57.77262181,599700
785,93940,205,296,501,426,590,1517,13.51351351,19.51219512,33.02570864,28.08174028,38.89255109,861000
786,93950,319,309,628,325,243,1196,26.6722408,25.8361204,52.5083612,27.17391304,20.31772575,929200
787,93954,2,6,8,10,32,50,4,12,16,20,64,230800
788,93955,142,302,444,654,1284,2382,5.961376994,12.67842149,18.63979849,27.4559194,53.90428212,588100
789,93960,114,315,429,633,1483,2545,4.479371316,12.37721022,16.85658153,24.87229862,58.27111984,432200
790,93962,49,100,149,85,78,312,15.70512821,32.05128205,47.75641026,27.24358974,25,562500
791,94002,1423,531,1954,356,268,2578,55.19782777,20.5973623,75.79519007,13.80915438,10.39565555,1678500
792,94005,84,53,137,52,31,220,38.18181818,24.09090909,62.27272727,23.63636364,14.09090909,923800
793,94010,1712,683,2395,509,425,3329,51.42685491,20.51667167,71.94352658,15.28987684,12.76659658,2000000
794,94014,185,317,502,507,866,1875,9.866666667,16.90666667,26.77333333,27.04,46.18666667,865400
795,94015,463,625,1088,769,962,2819,16.42426392,22.17098262,38.59524654,27.27917701,34.12557645,932200
796,94019,113,210,323,298,585,1206,9.369817579,17.41293532,26.7827529,24.70978441,48.50746269,1273400
797,94020,7,4,11,12,3,26,26.92307692,15.38461538,42.30769231,46.15384615,11.53846154,838200
798,94022,1430,376,1806,230,186,2222,64.35643564,16.92169217,81.27812781,10.3510351,8.370837084,2000000
799,94024,862,238,1100,102,44,1246,69.18138042,19.1011236,88.28250401,8.186195827,3.531300161,2000000
