Index,Zip Code,Students Standard Exceeded_math2021,Students Standard Met_math2021,Students Standard Met and Above_math2021,Students Standard Nearly Met_math2021,Students Standard Not Met_math2021,Students with Scores_math2021,Percentage Standard Exceeded_math2021,Percentage Standard Met_math2021,Percentage Standard Met and Above_math2021,Percentage Standard Nearly Met_math2021,Percentage Standard Not Met_math2021,Median Mortgage
534,94015,303,465,768,583,749,2100,14.42857143,22.14285714,36.57142857,27.76190476,35.66666667,932200
535,94022,737,177,914,90,70,1074,68.62197393,16.48044693,85.10242086,8.379888268,6.517690875,2000000
536,94024,106,52,158,23,12,193,54.92227979,26.94300518,81.86528497,11.91709845,6.21761658,2000000
537,94025,365,113,478,147,257,882,41.38321995,12.81179138,54.19501134,16.66666667,29.138322,2000000
538,94027,54,30,84,12,2,98,55.10204082,30.6122449,85.71428571,12.24489796,2.040816327,2000000
539,94028,181,62,243,41,24,308,58.76623377,20.12987013,78.8961039,13.31168831,7.792207792,2000000
540,94030,468,296,764,242,223,1229,38.07973963,24.08462164,62.16436127,19.69080553,18.1448332,1606700
541,94040,195,53,248,33,19,300,65,17.66666667,82.66666667,11,6.333333333,2000000
542,94044,293,401,694,390,366,1450,20.20689655,27.65517241,47.86206897,26.89655172,25.24137931,1012200
543,94062,129,62,191,33,16,240,53.75,25.83333333,79.58333333,13.75,6.666666667,2000000
544,94063,53,94,147,174,319,640,8.28125,14.6875,22.96875,27.1875,49.84375,1002400
545,94065,324,123,447,81,57,585,55.38461538,21.02564103,76.41025641,13.84615385,9.743589744,1545800
546,94066,244,326,570,441,607,1618,15.08034611,20.14833127,35.22867738,27.25587145,37.51545117,1027400
547,94070,890,498,1388,360,250,1998,44.54454454,24.92492492,69.46946947,18.01801802,12.51251251,1910300
548,94080,475,551,1026,750,1091,2867,16.56784095,19.2186955,35.78653645,26.15974887,38.05371468,963700
549,94087,1129,411,1540,274,208,2022,55.83580613,20.3264095,76.16221563,13.55093966,10.28684471,1945100
550,94110,39,63,102,83,71,256,15.234375,24.609375,39.84375,32.421875,27.734375,1233600
551,94112,4,12,16,9,25,50,8,24,32,18,50,1022100
552,94115,64,83,147,145,174,466,13.73390558,17.8111588,31.54506438,31.11587983,37.33905579,1515600
553,94121,9,4,13,1,2,16,56.25,25,81.25,6.25,12.5,1506400
554,94124,18,51,69,100,166,335,5.373134328,15.2238806,20.59701493,29.85074627,49.55223881,873900
555,94127,10,3,13,9,0,22,45.45454545,13.63636364,59.09090909,40.90909091,0,1572100
556,94301,244,95,339,76,30,445,54.83146067,21.34831461,76.17977528,17.07865169,6.741573034,2000000
557,94303,785,312,1097,193,167,1457,53.87783116,21.4138641,75.29169526,13.24639671,11.46190803,1567000
558,94305,223,82,305,56,41,402,55.47263682,20.39800995,75.87064677,13.93034826,10.19900498,2000000
559,94306,1544,434,1978,253,185,2416,63.90728477,17.96357616,81.87086093,10.4718543,7.657284768,2000000
560,94401,184,120,304,133,155,592,31.08108108,20.27027027,51.35135135,22.46621622,26.18243243,944300
561,94402,462,362,824,456,628,1908,24.21383648,18.97274633,43.18658281,23.89937107,32.91404612,1882300
562,94403,385,333,718,523,963,2204,17.46823956,15.10889292,32.57713249,23.72958258,43.69328494,1499300
563,94404,981,415,1396,288,191,1875,52.32,22.13333333,74.45333333,15.36,10.18666667,1404600
564,94503,127,86,213,113,122,448,28.34821429,19.19642857,47.54464286,25.22321429,27.23214286,557800
565,94508,5,3,8,3,2,13,38.46153846,23.07692308,61.53846154,23.07692308,15.38461538,684400
566,94509,23,36,59,67,128,254,9.05511811,14.17322835,23.22834646,26.37795276,50.39370079,435600
567,94510,5,4,9,2,2,13,38.46153846,30.76923077,69.23076923,15.38461538,15.38461538,628300
568,94514,0,1,1,5,7,13,0,7.692307692,7.692307692,38.46153846,53.84615385,711000
569,94516,6,2,8,12,6,26,23.07692308,7.692307692,30.76923077,46.15384615,23.07692308,685500
570,94517,185,210,395,214,165,774,23.90180879,27.13178295,51.03359173,27.64857881,21.31782946,815600
571,94518,43,117,160,265,737,1162,3.700516351,10.06884682,13.76936317,22.80550775,63.42512909,649100
572,94519,55,119,174,139,249,562,9.786476868,21.17437722,30.96085409,24.73309609,44.30604982,608400
573,94520,26,78,104,218,536,858,3.03030303,9.090909091,12.12121212,25.40792541,62.47086247,480300
574,94521,232,338,570,556,900,2026,11.45113524,16.68311945,28.13425469,27.44323791,44.4225074,649100
575,94523,673,739,1412,739,725,2876,23.40055633,25.69541029,49.09596662,25.69541029,25.20862309,827200
576,94526,5,5,10,4,1,15,33.33333333,33.33333333,66.66666667,26.66666667,6.666666667,1265000
577,94531,35,75,110,96,109,315,11.11111111,23.80952381,34.92063492,30.47619048,34.6031746,528200
578,94533,49,99,148,186,528,862,5.684454756,11.48491879,17.16937355,21.57772622,61.25290023,393700
579,94534,40,114,154,119,184,457,8.75273523,24.9452954,33.69803063,26.03938731,40.26258206,589000
580,94536,536,204,740,124,147,1011,53.01681503,20.17804154,73.19485658,12.26508408,14.54005935,989600
581,94538,400,171,571,133,124,828,48.30917874,20.65217391,68.96135266,16.06280193,14.97584541,888400
582,94539,415,63,478,19,13,510,81.37254902,12.35294118,93.7254902,3.725490196,2.549019608,1548800
583,94541,26,54,80,92,177,349,7.449856734,15.47277937,22.9226361,26.36103152,50.71633238,641200
584,94544,0,0,0,3,17,20,0,0,0,15,85,624800
585,94545,60,97,157,152,251,560,10.71428571,17.32142857,28.03571429,27.14285714,44.82142857,664400
586,94546,489,470,959,384,316,1659,29.4755877,28.33031947,57.80590717,23.14647378,19.04761905,811300
587,94549,1130,623,1753,389,145,2287,49.40970704,27.24092698,76.65063402,17.00918233,6.340183647,1547800
588,94550,894,854,1748,863,869,3480,25.68965517,24.54022989,50.22988506,24.79885057,24.97126437,925400
589,94551,445,477,922,613,741,2276,19.55184534,20.95782074,40.50966608,26.93321617,32.55711775,774200
590,94552,223,138,361,119,69,549,40.61930783,25.13661202,65.75591985,21.67577413,12.56830601,1056100
591,94553,109,123,232,144,156,532,20.4887218,23.12030075,43.60902256,27.06766917,29.32330827,628400
592,94556,167,66,233,28,37,298,56.04026846,22.14765101,78.18791946,9.395973154,12.41610738,1224100
593,94563,114,51,165,23,19,207,55.07246377,24.63768116,79.71014493,11.11111111,9.178743961,1539900
594,94565,74,144,218,321,910,1449,5.106970324,9.937888199,15.04485852,22.15320911,62.80193237,442300
595,94567,1,8,9,11,12,32,3.125,25,28.125,34.375,37.5,383300
596,94574,12,21,33,38,33,104,11.53846154,20.19230769,31.73076923,36.53846154,31.73076923,1295900
597,94580,107,109,216,159,183,558,19.17562724,19.53405018,38.70967742,28.49462366,32.79569892,649600
598,94582,25,11,36,0,0,36,69.44444444,30.55555556,100,0,0,1153600
599,94583,17,5,22,1,1,24,70.83333333,20.83333333,91.66666667,4.166666667,4.166666667,987300
600,94587,179,134,313,189,202,704,25.42613636,19.03409091,44.46022727,26.84659091,28.69318182,860300
601,94589,34,61,95,145,241,481,7.068607069,12.68191268,19.75051975,30.14553015,50.1039501,372000
602,94590,0,3,3,6,17,26,0,11.53846154,11.53846154,23.07692308,65.38461538,381400
603,94591,15,35,50,48,52,150,10,23.33333333,33.33333333,32,34.66666667,482700
604,94596,121,76,197,62,40,299,40.46822742,25.4180602,65.88628763,20.73578595,13.37792642,1081800
605,94598,606,485,1091,404,248,1743,34.767642,27.82558807,62.59323006,23.178428,14.22834194,1050800
606,94601,30,40,70,62,121,253,11.85770751,15.81027668,27.66798419,24.50592885,47.82608696,581800
607,94603,18,33,51,117,258,426,4.225352113,7.746478873,11.97183099,27.46478873,60.56338028,447000
608,94605,82,127,209,198,246,653,12.55742726,19.44869832,32.00612557,30.32159265,37.67228178,695000
609,94607,268,227,495,260,340,1095,24.47488584,20.73059361,45.20547945,23.74429224,31.05022831,640800
610,94608,215,48,263,30,36,329,65.34954407,14.58966565,79.93920973,9.118541033,10.94224924,691300
611,94610,1,10,11,16,24,51,1.960784314,19.60784314,21.56862745,31.37254902,47.05882353,1125700
612,94611,661,290,951,147,60,1158,57.08117444,25.04317789,82.12435233,12.69430052,5.18134715,1199600
613,94612,6,13,19,25,61,105,5.714285714,12.38095238,18.0952381,23.80952381,58.0952381,848500
614,94621,24,87,111,204,478,793,3.026481715,10.97099622,13.99747793,25.72509458,60.27742749,445600
615,94704,30,11,41,11,4,56,53.57142857,19.64285714,73.21428571,19.64285714,7.142857143,787300
616,94706,128,54,182,21,15,218,58.71559633,24.7706422,83.48623853,9.633027523,6.880733945,964500
617,94801,6,13,19,37,75,131,4.580152672,9.923664122,14.50381679,28.24427481,57.2519084,475100
618,94804,0,4,4,14,30,48,0,8.333333333,8.333333333,29.16666667,62.5,526600
619,94806,47,119,166,239,465,870,5.402298851,13.67816092,19.08045977,27.47126437,53.44827586,479200
620,94901,363,443,806,643,1082,2531,14.34215725,17.50296326,31.84512051,25.40497827,42.74990122,1136000
621,94903,87,114,201,198,264,663,13.12217195,17.19457014,30.31674208,29.86425339,39.81900452,940800
622,94920,372,236,608,140,52,800,46.5,29.5,76,17.5,6.5,2000000
623,94924,9,11,20,12,9,41,21.95121951,26.82926829,48.7804878,29.26829268,21.95121951,1119300
624,94925,220,154,374,58,29,461,47.72234273,33.40563991,81.12798265,12.5813449,6.290672451,1372500
625,94928,41,62,103,97,124,324,12.65432099,19.13580247,31.79012346,29.9382716,38.27160494,546100
626,94930,219,211,430,213,143,786,27.86259542,26.84478372,54.70737913,27.09923664,18.19338422,927100
627,94939,366,249,615,171,157,943,38.81230117,26.40509014,65.2173913,18.13361612,16.64899258,1697200
628,94941,101,86,187,65,47,299,33.77926421,28.76254181,62.54180602,21.73913043,15.71906355,1582800
629,94945,160,171,331,195,229,755,21.19205298,22.64900662,43.8410596,25.82781457,30.33112583,909300
630,94946,2,3,5,12,7,24,8.333333333,12.5,20.83333333,50,29.16666667,1736600
631,94947,299,351,650,454,566,1670,17.90419162,21.01796407,38.92215569,27.18562874,33.89221557,851100
632,94949,200,241,441,310,523,1274,15.69858713,18.91679749,34.61538462,24.33281005,41.05180534,829100
633,94952,237,276,513,293,370,1176,20.15306122,23.46938776,43.62244898,24.91496599,31.46258503,866200
634,94954,272,364,636,458,407,1501,18.1212525,24.25049967,42.37175217,30.51299134,27.1152565,661700
635,94956,11,13,24,27,39,90,12.22222222,14.44444444,26.66666667,30,43.33333333,1299500
636,94960,263,199,462,114,93,669,39.31240658,29.74588939,69.05829596,17.04035874,13.90134529,1308500
637,94963,22,21,43,38,22,103,21.3592233,20.38834951,41.74757282,36.89320388,21.3592233,928600
638,94965,1,7,8,12,37,57,1.754385965,12.28070175,14.03508772,21.05263158,64.9122807,1173700
639,94971,2,14,16,40,50,106,1.886792453,13.20754717,15.09433962,37.73584906,47.16981132,845200
640,95004,19,31,50,61,96,207,9.178743961,14.97584541,24.15458937,29.46859903,46.37681159,780500
641,95006,62,38,100,49,44,193,32.12435233,19.68911917,51.8134715,25.38860104,22.79792746,646300
642,95008,108,72,180,54,75,309,34.95145631,23.30097087,58.25242718,17.47572816,24.27184466,1230900
643,95014,3631,840,4471,467,278,5216,69.61273006,16.10429448,85.71702454,8.953220859,5.329754601,2000000
644,95018,28,16,44,32,27,103,27.18446602,15.53398058,42.7184466,31.06796117,26.21359223,657200
645,95023,3,6,9,7,22,38,7.894736842,15.78947368,23.68421053,18.42105263,57.89473684,609800
646,95030,163,88,251,61,29,341,47.80058651,25.80645161,73.60703812,17.88856305,8.504398827,2000000
647,95032,568,332,900,258,134,1292,43.9628483,25.69659443,69.65944272,19.96904025,10.37151703,1726700
648,95033,16,28,44,17,18,79,20.25316456,35.44303797,55.69620253,21.51898734,22.78481013,1160400
649,95035,227,133,360,83,104,547,41.49908592,24.31444241,65.81352834,15.17367459,19.01279707,995200
650,95037,173,126,299,86,39,424,40.80188679,29.71698113,70.51886792,20.28301887,9.198113208,954600
651,95045,12,30,42,85,139,266,4.511278195,11.27819549,15.78947368,31.95488722,52.2556391,726500
652,95051,353,229,582,230,224,1036,34.07335907,22.1042471,56.17760618,22.2007722,21.62162162,1253100
653,95054,9,7,16,13,5,34,26.47058824,20.58823529,47.05882353,38.23529412,14.70588235,1195700
654,95060,109,106,215,72,38,325,33.53846154,32.61538462,66.15384615,22.15384615,11.69230769,971100
655,95062,44,54,98,48,69,215,20.46511628,25.11627907,45.58139535,22.3255814,32.09302326,840100
656,95066,245,211,456,211,173,840,29.16666667,25.11904762,54.28571429,25.11904762,20.5952381,920600
657,95070,1188,366,1554,199,87,1840,64.56521739,19.89130435,84.45652174,10.81521739,4.72826087,2000000
658,95073,9,10,19,4,9,32,28.125,31.25,59.375,12.5,28.125,842800
659,95075,1,6,7,9,22,38,2.631578947,15.78947368,18.42105263,23.68421053,57.89473684,809000
660,95076,2,5,7,3,2,12,16.66666667,41.66666667,58.33333333,25,16.66666667,626100
661,95110,35,84,119,206,418,743,4.710632571,11.30551817,16.01615074,27.72543742,56.25841184,739600
662,95111,177,106,283,158,206,647,27.35703246,16.38330757,43.74034003,24.42040185,31.83925811,661700
663,95112,73,143,216,328,1039,1583,4.611497157,9.033480733,13.64497789,20.72015161,65.6348705,823900
664,95116,36,93,129,199,470,798,4.511278195,11.65413534,16.16541353,24.93734336,58.89724311,687900
665,95117,153,82,235,74,100,409,37.40831296,20.04889976,57.45721271,18.09290954,24.44987775,1141000
666,95118,471,446,917,512,655,2084,22.60076775,21.40115163,44.00191939,24.5681382,31.42994242,1111900
667,95120,1507,723,2230,590,523,3343,45.07927012,21.62728089,66.706551,17.64881843,15.64463057,1546400
668,95121,161,119,280,85,96,461,34.92407809,25.81344902,60.73752711,18.43817787,20.82429501,838900
669,95122,262,285,547,465,660,1672,15.66985646,17.04545455,32.715311,27.81100478,39.47368421,674500
670,95123,211,204,415,225,248,888,23.76126126,22.97297297,46.73423423,25.33783784,27.92792793,889800
671,95124,170,80,250,62,37,349,48.71060172,22.9226361,71.63323782,17.76504298,10.6017192,1259000
672,95125,601,618,1219,773,1118,3110,19.32475884,19.87138264,39.19614148,24.85530547,35.94855305,1300600
673,95126,112,225,337,445,754,1536,7.291666667,14.6484375,21.94010417,28.97135417,49.08854167,1011900
674,95127,44,66,110,104,175,389,11.31105398,16.96658098,28.27763496,26.73521851,44.98714653,806400
675,95128,22,29,51,67,117,235,9.361702128,12.34042553,21.70212766,28.5106383,49.78723404,1054000
676,95129,1707,371,2078,180,113,2371,71.99493884,15.64740616,87.642345,7.591733446,4.765921552,1641700
677,95131,0,2,2,7,62,71,0,2.816901408,2.816901408,9.85915493,87.32394366,976300
678,95132,165,95,260,78,76,414,39.85507246,22.9468599,62.80193237,18.84057971,18.35748792,1072200
679,95133,87,103,190,101,164,455,19.12087912,22.63736264,41.75824176,22.1978022,36.04395604,869200
680,95136,25,47,72,94,162,328,7.62195122,14.32926829,21.95121951,28.65853659,49.3902439,897500
681,95148,301,134,435,77,60,572,52.62237762,23.42657343,76.04895105,13.46153846,10.48951049,998600
682,95202,59,147,206,212,503,921,6.406080347,15.96091205,22.3669924,23.0184582,54.6145494,265400
683,95203,4,40,44,76,72,192,2.083333333,20.83333333,22.91666667,39.58333333,37.5,268100
684,95205,6,21,27,52,154,233,2.575107296,9.012875536,11.58798283,22.31759657,66.0944206,225400
685,95206,50,118,168,333,892,1393,3.589375449,8.470926059,12.06030151,23.90524049,64.034458,291800
686,95207,299,435,734,819,1294,2847,10.50228311,15.27924131,25.78152441,28.76712329,45.4513523,318500
687,95209,379,432,811,690,1598,3099,12.22975153,13.93998064,26.16973217,22.26524685,51.56502097,367400
688,95210,41,109,150,244,691,1085,3.778801843,10.04608295,13.82488479,22.48847926,63.68663594,259000
689,95212,109,249,358,462,834,1654,6.590084643,15.05441354,21.64449819,27.93228537,50.42321644,401500
690,95215,10,32,42,78,207,327,3.058103976,9.785932722,12.8440367,23.85321101,63.30275229,303500
691,95219,300,336,636,488,856,1980,15.15151515,16.96969697,32.12121212,24.64646465,43.23232323,436900
692,95220,44,103,147,154,178,479,9.185803758,21.50313152,30.68893528,32.15031315,37.16075157,642500
693,95223,14,14,28,23,14,65,21.53846154,21.53846154,43.07692308,35.38461538,21.53846154,360600
694,95224,30,38,68,51,54,173,17.34104046,21.96531792,39.30635838,29.47976879,31.21387283,327800
695,95230,4,10,14,12,21,47,8.510638298,21.27659574,29.78723404,25.53191489,44.68085106,591900
696,95237,23,39,62,78,141,281,8.185053381,13.87900356,22.06405694,27.75800712,50.17793594,372700
697,95240,113,283,396,554,1306,2256,5.008865248,12.54432624,17.55319149,24.55673759,57.89007092,352400
698,95242,435,652,1087,948,1644,3679,11.82386518,17.72220712,29.5460723,25.7678717,44.68605599,440100
699,95245,5,10,15,16,40,71,7.042253521,14.08450704,21.12676056,22.53521127,56.33802817,383800
700,95247,12,21,33,33,24,90,13.33333333,23.33333333,36.66666667,36.66666667,26.66666667,357500
701,95249,31,57,88,130,225,443,6.997742664,12.86681716,19.86455982,29.34537246,50.79006772,332300
702,95252,23,81,104,217,425,746,3.08310992,10.85790885,13.94101877,29.08847185,56.97050938,360200
703,95255,0,11,11,12,20,43,0,25.58139535,25.58139535,27.90697674,46.51162791,231500
704,95301,43,128,171,236,445,852,5.046948357,15.02347418,20.07042254,27.69953052,52.23004695,288800
705,95303,17,26,43,72,93,208,8.173076923,12.5,20.67307692,34.61538462,44.71153846,592600
706,95304,135,182,317,362,607,1286,10.49766719,14.15241058,24.65007776,28.14930016,47.20062208,692400
707,95307,9,72,81,142,367,590,1.525423729,12.20338983,13.72881356,24.06779661,62.20338983,313000
708,95310,23,35,58,75,125,258,8.914728682,13.56589147,22.48062016,29.06976744,48.4496124,379500
709,95311,1,2,3,13,22,38,2.631578947,5.263157895,7.894736842,34.21052632,57.89473684,252400
710,95313,10,24,34,56,107,197,5.076142132,12.18274112,17.25888325,28.42639594,54.31472081,494000
711,95315,48,150,198,334,652,1184,4.054054054,12.66891892,16.72297297,28.20945946,55.06756757,273000
712,95316,32,57,89,179,372,640,5,8.90625,13.90625,27.96875,58.125,375000
713,95317,9,19,28,40,36,104,8.653846154,18.26923077,26.92307692,38.46153846,34.61538462,425000
714,95318,6,9,15,12,16,43,13.95348837,20.93023256,34.88372093,27.90697674,37.20930233,241500
715,95319,0,1,1,2,23,26,0,3.846153846,3.846153846,7.692307692,88.46153846,194700
716,95320,113,233,346,382,477,1205,9.377593361,19.33609959,28.71369295,31.70124481,39.58506224,448000
717,95321,2,12,14,34,78,126,1.587301587,9.523809524,11.11111111,26.98412698,61.9047619,330900
718,95323,120,123,243,165,136,544,22.05882353,22.61029412,44.66911765,30.33088235,25,451400
719,95324,5,30,35,26,73,134,3.731343284,22.3880597,26.11940299,19.40298507,54.47761194,313200
720,95326,9,27,36,62,127,225,4,12,16,27.55555556,56.44444444,366500
721,95327,4,27,31,38,114,183,2.18579235,14.75409836,16.93989071,20.76502732,62.29508197,271800
722,95328,42,82,124,112,169,405,10.37037037,20.24691358,30.61728395,27.65432099,41.72839506,306000
723,95329,8,19,27,28,54,109,7.339449541,17.43119266,24.7706422,25.68807339,49.5412844,284400
724,95330,234,374,608,420,493,1521,15.38461538,24.58908613,39.97370151,27.61341223,32.41288626,431400
725,95334,90,254,344,475,1060,1879,4.789781799,13.51782863,18.30761043,25.27940394,56.41298563,246500
726,95336,29,100,129,247,604,980,2.959183673,10.20408163,13.16326531,25.20408163,61.63265306,398100
727,95338,57,97,154,174,240,568,10.03521127,17.07746479,27.11267606,30.63380282,42.25352113,320800
728,95340,0,0,0,5,77,82,0,0,0,6.097560976,93.90243902,300400
729,95341,94,250,344,485,787,1616,5.816831683,15.47029703,21.28712871,30.01237624,48.70049505,232400
730,95348,48,130,178,237,388,803,5.97758406,16.18929016,22.16687422,29.5143213,48.31880448,273400
731,95350,187,421,608,884,2021,3513,5.323085682,11.98405921,17.30714489,25.16367777,57.52917734,309800
732,95351,60,204,264,558,2025,2847,2.10748156,7.165437302,9.272918862,19.5995785,71.12750263,241800
733,95354,79,154,233,266,652,1151,6.863596872,13.37966985,20.24326672,23.11033884,56.64639444,280500
734,95355,252,291,543,431,752,1726,14.60023175,16.85979143,31.46002317,24.97103129,43.56894554,359200
735,95356,141,239,380,323,447,1150,12.26086957,20.7826087,33.04347826,28.08695652,38.86956522,389900
736,95357,10,30,40,40,127,207,4.830917874,14.49275362,19.3236715,19.3236715,61.352657,340300
737,95358,209,341,550,652,1517,2719,7.686649503,12.54137551,20.22802501,23.97940419,55.7925708,319900
738,95360,3,13,16,38,88,142,2.112676056,9.154929577,11.26760563,26.76056338,61.97183099,298300
739,95361,204,441,645,763,948,2356,8.658743633,18.71816638,27.37691002,32.38539898,40.237691,407700
740,95363,17,35,52,64,158,274,6.204379562,12.77372263,18.97810219,23.35766423,57.66423358,360300
741,95365,5,44,49,141,295,485,1.030927835,9.072164948,10.10309278,29.07216495,60.82474227,183900
742,95366,380,386,766,484,420,1670,22.75449102,23.11377246,45.86826347,28.98203593,25.1497006,522100
743,95367,41,125,166,313,669,1148,3.571428571,10.88850174,14.45993031,27.26480836,58.27526132,344800
744,95368,108,201,309,373,583,1265,8.537549407,15.88932806,24.42687747,29.48616601,46.08695652,349000
745,95369,7,12,19,14,17,50,14,24,38,28,34,339200
746,95370,130,219,349,389,480,1218,10.67323481,17.98029557,28.65353038,31.93760263,39.408867,342700
747,95372,39,56,95,105,117,317,12.30283912,17.66561514,29.96845426,33.12302839,36.90851735,317000
748,95376,503,823,1326,1589,3226,6141,8.190848396,13.4017261,21.5925745,25.87526461,52.53216089,454200
749,95377,254,475,729,600,830,2159,11.76470588,22.00092635,33.76563224,27.79064382,38.44372395,594900
750,95379,32,87,119,114,118,351,9.116809117,24.78632479,33.9031339,32.47863248,33.61823362,319000
751,95380,166,373,539,723,1670,2932,5.661664393,12.72169168,18.38335607,24.65893588,56.95770805,319900
752,95382,371,626,997,954,1668,3619,10.25145068,17.29759602,27.5490467,26.36087317,46.09008013,374600
753,95383,26,43,69,47,56,172,15.11627907,25,40.11627907,27.3255814,32.55813953,364200
754,95386,52,120,172,263,502,937,5.549626467,12.80683031,18.35645678,28.06830309,53.57524013,323200
755,95388,88,199,287,374,694,1355,6.494464945,14.68634686,21.18081181,27.60147601,51.21771218,231700
756,95389,7,5,12,3,1,16,43.75,31.25,75,18.75,6.25,699100
757,95391,138,94,232,68,85,385,35.84415584,24.41558442,60.25974026,17.66233766,22.07792208,634300
758,95401,4,21,25,26,44,95,4.210526316,22.10526316,26.31578947,27.36842105,46.31578947,541300
759,95403,54,143,197,172,186,555,9.72972973,25.76576577,35.4954955,30.99099099,33.51351351,588800
760,95404,17,45,62,74,65,201,8.457711443,22.3880597,30.84577114,36.8159204,32.33830846,710100
761,95422,16,39,55,155,454,664,2.409638554,5.873493976,8.28313253,23.34337349,68.37349398,156400
762,95423,0,3,3,16,80,99,0,3.03030303,3.03030303,16.16161616,80.80808081,223600
763,95425,4,12,16,19,28,63,6.349206349,19.04761905,25.3968254,30.15873016,44.44444444,556700
764,95426,6,13,19,21,27,67,8.955223881,19.40298507,28.35820896,31.34328358,40.29850746,260400
765,95428,6,7,13,35,96,144,4.166666667,4.861111111,9.027777778,24.30555556,66.66666667,301300
766,95436,7,7,14,0,16,30,23.33333333,23.33333333,46.66666667,0,53.33333333,578800
767,95437,6,20,26,48,60,134,4.47761194,14.92537313,19.40298507,35.82089552,44.7761194,446400
768,95441,1,3,4,17,43,64,1.5625,4.6875,6.25,26.5625,67.1875,952800
769,95448,8,14,22,29,32,83,9.638554217,16.86746988,26.5060241,34.93975904,38.55421687,919400
770,95451,6,10,16,31,87,134,4.47761194,7.462686567,11.94029851,23.13432836,64.92537313,285000
771,95453,25,55,80,168,339,587,4.258943782,9.36967632,13.6286201,28.62010221,57.75127768,342500
772,95454,5,16,21,30,80,131,3.816793893,12.21374046,16.03053435,22.90076336,61.06870229,371700
773,95457,11,44,55,107,358,520,2.115384615,8.461538462,10.57692308,20.57692308,68.84615385,332800
774,95458,8,22,30,40,89,159,5.031446541,13.83647799,18.86792453,25.1572327,55.97484277,234500
775,95459,2,2,4,6,11,21,9.523809524,9.523809524,19.04761905,28.57142857,52.38095238,539800
776,95460,17,29,46,52,63,161,10.55900621,18.01242236,28.57142857,32.29813665,39.13043478,566400
777,95461,24,60,84,122,189,395,6.075949367,15.18987342,21.26582278,30.88607595,47.84810127,315900
778,95462,2,7,9,17,17,43,4.651162791,16.27906977,20.93023256,39.53488372,39.53488372,562500
779,95465,18,31,49,28,24,101,17.82178218,30.69306931,48.51485149,27.72277228,23.76237624,957300
780,95466,10,18,28,23,43,94,10.63829787,19.14893617,29.78723404,24.46808511,45.74468085,583300
781,95467,15,49,64,52,72,188,7.978723404,26.06382979,34.04255319,27.65957447,38.29787234,338300
782,95468,1,3,4,4,7,15,6.666666667,20,26.66666667,26.66666667,46.66666667,494100
783,95472,80,105,185,105,77,367,21.79836512,28.61035422,50.40871935,28.61035422,20.98092643,890700
784,95476,10,12,22,36,36,94,10.63829787,12.76595745,23.40425532,38.29787234,38.29787234,767900
785,95482,18,35,53,49,107,209,8.612440191,16.74641148,25.35885167,23.44497608,51.19617225,402700
786,95485,14,50,64,99,213,376,3.723404255,13.29787234,17.0212766,26.32978723,56.64893617,299100
787,95490,3,25,28,69,194,291,1.030927835,8.591065292,9.621993127,23.71134021,66.66666667,337600
788,95501,58,108,166,262,556,984,5.894308943,10.97560976,16.8699187,26.62601626,56.50406504,299400
789,95503,129,246,375,405,637,1417,9.103740296,17.36062103,26.46436133,28.58151023,44.95412844,337600
790,95519,7,25,32,29,26,87,8.045977011,28.73563218,36.7816092,33.33333333,29.88505747,352700
791,95521,191,275,466,324,327,1117,17.09937332,24.61951656,41.71888988,29.00626679,29.27484333,379000
792,95524,75,81,156,83,44,283,26.50176678,28.62190813,55.12367491,29.32862191,15.54770318,484900
793,95525,6,17,23,37,49,109,5.504587156,15.59633028,21.10091743,33.94495413,44.95412844,388200
794,95526,2,9,11,6,4,21,9.523809524,42.85714286,52.38095238,28.57142857,19.04761905,262100
795,95527,10,16,26,20,9,55,18.18181818,29.09090909,47.27272727,36.36363636,16.36363636,272700
796,95528,8,21,29,32,15,76,10.52631579,27.63157895,38.15789474,42.10526316,19.73684211,383900
797,95531,22,45,67,71,142,280,7.857142857,16.07142857,23.92857143,25.35714286,50.71428571,236100
798,95536,15,45,60,88,87,235,6.382978723,19.14893617,25.53191489,37.44680851,37.0212766,443500
799,95540,69,116,185,284,481,950,7.263157895,12.21052632,19.47368421,29.89473684,50.63157895,313500
800,95547,20,26,46,40,16,102,19.60784314,25.49019608,45.09803922,39.21568627,15.68627451,470800
801,95549,0,3,3,7,9,19,0,15.78947368,15.78947368,36.84210526,47.36842105,536500
802,95551,0,0,0,8,54,62,0,0,0,12.90322581,87.09677419,391100
803,95555,1,0,1,5,12,18,5.555555556,0,5.555555556,27.77777778,66.66666667,325000
804,95558,3,5,8,4,7,19,15.78947368,26.31578947,42.10526316,21.05263158,36.84210526,708300
805,95562,9,13,22,57,89,168,5.357142857,7.738095238,13.0952381,33.92857143,52.97619048,239000
806,95565,19,34,53,38,36,127,14.96062992,26.77165354,41.73228346,29.92125984,28.34645669,284600
807,95568,0,0,0,4,7,11,0,0,0,36.36363636,63.63636364,326200
808,95570,14,26,40,30,27,97,14.43298969,26.80412371,41.2371134,30.92783505,27.83505155,446600
809,95585,2,3,5,8,18,31,6.451612903,9.677419355,16.12903226,25.80645161,58.06451613,356700
810,95589,3,1,4,12,4,20,15,5,20,60,20,405300
811,95603,236,361,597,526,768,1891,12.48016922,19.09042834,31.57059757,27.81597039,40.61343205,474900
812,95608,349,502,851,687,975,2513,13.88778353,19.97612415,33.86390768,27.33784322,38.7982491,448700
