zipcode,median,lat_x,lng_x,mortgage,lat_y,lng_y,city,population,density,county,county_seat,est,etymology,popl_2022,area,gdp_usd,gdp_rank
94591,482700,38.12702,-122.19635,10001,38.12702,-122.19635,Vallejo,58373,1068.3,Solano,Fairfield,1850,Chief Solanoof theSuisunes,"448,747","828sq mi(2,145km2)",26796029,19
94592,653700,38.120090000000005,-122.3117,280,38.120090000000005,-122.3117,Vallejo,1096,52.8,Solano,Fairfield,1850,Chief Solanoof theSuisunes,"448,747","828sq mi(2,145km2)",26796029,19
95620,458600,38.40599,-121.75688999999998,3219,38.40599,-121.75688999999998,Dixon,21494,34.4,Solano,Fairfield,1850,Chief Solanoof theSuisunes,"448,747","828sq mi(2,145km2)",26796029,19
95687,459300,38.3344,-121.91765,10678,38.3344,-121.91765,Vacaville,69825,605.1,Solano,Fairfield,1850,Chief Solanoof theSuisunes,"448,747","828sq mi(2,145km2)",26796029,19
95688,563300,38.41901,-122.02571,7017,38.41901,-122.02571,Vacaville,39967,167.8,Solano,Fairfield,1850,Chief Solanoof theSuisunes,"448,747","828sq mi(2,145km2)",26796029,19
94515,731200,38.62449,-122.62503000000001,818,38.62449,-122.62503000000001,Calistoga,7269,24.3,Sonoma,Santa Rosa,1850,"Exact etymology disputed; probably aPomoterm meaning ""valley of the moon,"" which references a native legend about spiritual activity in the area","482,650","1,576sq mi(4,082km2)",28339324,18
94922,854200,38.35683,-122.95098,47,38.35683,-122.95098,Bodega,504,44.6,Sonoma,Santa Rosa,1850,"Exact etymology disputed; probably aPomoterm meaning ""valley of the moon,"" which references a native legend about spiritual activity in the area","482,650","1,576sq mi(4,082km2)",28339324,18
94923,1077700,38.335879999999996,-123.02646999999999,306,38.335879999999996,-123.02646999999999,Bodega Bay,1283,25.7,Sonoma,Santa Rosa,1850,"Exact etymology disputed; probably aPomoterm meaning ""valley of the moon,"" which references a native legend about spiritual activity in the area","482,650","1,576sq mi(4,082km2)",28339324,18
94928,546100,38.3459,-122.6935,5859,38.3459,-122.6935,Rohnert Park,45910,2288.4,Sonoma,Santa Rosa,1850,"Exact etymology disputed; probably aPomoterm meaning ""valley of the moon,"" which references a native legend about spiritual activity in the area","482,650","1,576sq mi(4,082km2)",28339324,18
94931,663100,38.32229,-122.71497,1546,38.32229,-122.71497,Cotati,8966,447.5,Sonoma,Santa Rosa,1850,"Exact etymology disputed; probably aPomoterm meaning ""valley of the moon,"" which references a native legend about spiritual activity in the area","482,650","1,576sq mi(4,082km2)",28339324,18
94951,955000,38.322520000000004,-122.64492,718,38.322520000000004,-122.64492,Penngrove,3393,101.9,Sonoma,Santa Rosa,1850,"Exact etymology disputed; probably aPomoterm meaning ""valley of the moon,"" which references a native legend about spiritual activity in the area","482,650","1,576sq mi(4,082km2)",28339324,18
94954,661700,38.24624,-122.56626999999999,6303,38.24624,-122.56626999999999,Petaluma,38354,238.2,Sonoma,Santa Rosa,1850,"Exact etymology disputed; probably aPomoterm meaning ""valley of the moon,"" which references a native legend about spiritual activity in the area","482,650","1,576sq mi(4,082km2)",28339324,18
95401,541300,38.449220000000004,-122.79307,5176,38.449220000000004,-122.79307,Santa Rosa,36820,680.1,Sonoma,Santa Rosa,1850,"Exact etymology disputed; probably aPomoterm meaning ""valley of the moon,"" which references a native legend about spiritual activity in the area","482,650","1,576sq mi(4,082km2)",28339324,18
95403,588800,38.50326,-122.75358,6038,38.50326,-122.75358,Santa Rosa,46463,832.8,Sonoma,Santa Rosa,1850,"Exact etymology disputed; probably aPomoterm meaning ""valley of the moon,"" which references a native legend about spiritual activity in the area","482,650","1,576sq mi(4,082km2)",28339324,18
95404,710100,38.46488,-122.65709,6246,38.46488,-122.65709,Santa Rosa,38028,194.8,Sonoma,Santa Rosa,1850,"Exact etymology disputed; probably aPomoterm meaning ""valley of the moon,"" which references a native legend about spiritual activity in the area","482,650","1,576sq mi(4,082km2)",28339324,18
95405,648800,38.43926,-122.66908000000001,3670,38.43926,-122.66908000000001,Santa Rosa,23176,1783.9,Sonoma,Santa Rosa,1850,"Exact etymology disputed; probably aPomoterm meaning ""valley of the moon,"" which references a native legend about spiritual activity in the area","482,650","1,576sq mi(4,082km2)",28339324,18
95407,506600,38.39465,-122.74591000000001,4740,38.39465,-122.74591000000001,Santa Rosa,41575,742.8,Sonoma,Santa Rosa,1850,"Exact etymology disputed; probably aPomoterm meaning ""valley of the moon,"" which references a native legend about spiritual activity in the area","482,650","1,576sq mi(4,082km2)",28339324,18
95409,665600,38.46116,-122.60425,4625,38.46116,-122.60425,Santa Rosa,26179,289.0,Sonoma,Santa Rosa,1850,"Exact etymology disputed; probably aPomoterm meaning ""valley of the moon,"" which references a native legend about spiritual activity in the area","482,650","1,576sq mi(4,082km2)",28339324,18
95419,601300,38.423359999999995,-122.9582,40,38.423359999999995,-122.9582,Camp Meeker,213,1269.4,Sonoma,Santa Rosa,1850,"Exact etymology disputed; probably aPomoterm meaning ""valley of the moon,"" which references a native legend about spiritual activity in the area","482,650","1,576sq mi(4,082km2)",28339324,18
95421,571400,38.58276,-123.18037,276,38.58276,-123.18037,Cazadero,1743,4.7,Sonoma,Santa Rosa,1850,"Exact etymology disputed; probably aPomoterm meaning ""valley of the moon,"" which references a native legend about spiritual activity in the area","482,650","1,576sq mi(4,082km2)",28339324,18
95425,556700,38.81792,-123.02566000000002,2239,38.81792,-123.02566000000002,Cloverdale,11337,22.8,Sonoma,Santa Rosa,1850,"Exact etymology disputed; probably aPomoterm meaning ""valley of the moon,"" which references a native legend about spiritual activity in the area","482,650","1,576sq mi(4,082km2)",28339324,18
95436,578800,38.49108,-122.91425,1302,38.49108,-122.91425,Forestville,6602,119.9,Sonoma,Santa Rosa,1850,"Exact etymology disputed; probably aPomoterm meaning ""valley of the moon,"" which references a native legend about spiritual activity in the area","482,650","1,576sq mi(4,082km2)",28339324,18
95439,742100,38.49055,-122.77591000000001,68,38.49055,-122.77591000000001,Fulton,510,73.8,Sonoma,Santa Rosa,1850,"Exact etymology disputed; probably aPomoterm meaning ""valley of the moon,"" which references a native legend about spiritual activity in the area","482,650","1,576sq mi(4,082km2)",28339324,18
95441,952800,38.73775,-123.0354,256,38.73775,-123.0354,Geyserville,1802,4.4,Sonoma,Santa Rosa,1850,"Exact etymology disputed; probably aPomoterm meaning ""valley of the moon,"" which references a native legend about spiritual activity in the area","482,650","1,576sq mi(4,082km2)",28339324,18
95442,1177600,38.3785,-122.51548999999999,392,38.3785,-122.51548999999999,Glen Ellen,2521,39.0,Sonoma,Santa Rosa,1850,"Exact etymology disputed; probably aPomoterm meaning ""valley of the moon,"" which references a native legend about spiritual activity in the area","482,650","1,576sq mi(4,082km2)",28339324,18
95444,680000,38.43261,-122.86922,61,38.43261,-122.86922,Graton,559,688.4,Sonoma,Santa Rosa,1850,"Exact etymology disputed; probably aPomoterm meaning ""valley of the moon,"" which references a native legend about spiritual activity in the area","482,650","1,576sq mi(4,082km2)",28339324,18
95446,506700,38.52525,-123.00423,1059,38.52525,-123.00423,Guerneville,4781,59.5,Sonoma,Santa Rosa,1850,"Exact etymology disputed; probably aPomoterm meaning ""valley of the moon,"" which references a native legend about spiritual activity in the area","482,650","1,576sq mi(4,082km2)",28339324,18
95448,919400,38.623090000000005,-122.89088999999998,2710,38.623090000000005,-122.89088999999998,Healdsburg,16596,34.7,Sonoma,Santa Rosa,1850,"Exact etymology disputed; probably aPomoterm meaning ""valley of the moon,"" which references a native legend about spiritual activity in the area","482,650","1,576sq mi(4,082km2)",28339324,18
95450,631000,38.5229,-123.21508,27,38.5229,-123.21508,Jenner,212,2.2,Sonoma,Santa Rosa,1850,"Exact etymology disputed; probably aPomoterm meaning ""valley of the moon,"" which references a native legend about spiritual activity in the area","482,650","1,576sq mi(4,082km2)",28339324,18
95452,915600,38.42969,-122.5362,258,38.42969,-122.5362,Kenwood,1360,31.7,Sonoma,Santa Rosa,1850,"Exact etymology disputed; probably aPomoterm meaning ""valley of the moon,"" which references a native legend about spiritual activity in the area","482,650","1,576sq mi(4,082km2)",28339324,18
95462,562500,38.47263,-123.02063999999999,255,38.47263,-123.02063999999999,Monte Rio,1111,118.6,Sonoma,Santa Rosa,1850,"Exact etymology disputed; probably aPomoterm meaning ""valley of the moon,"" which references a native legend about spiritual activity in the area","482,650","1,576sq mi(4,082km2)",28339324,18
95465,957300,38.405559999999994,-123.01963,292,38.405559999999994,-123.01963,Occidental,1316,10.6,Sonoma,Santa Rosa,1850,"Exact etymology disputed; probably aPomoterm meaning ""valley of the moon,"" which references a native legend about spiritual activity in the area","482,650","1,576sq mi(4,082km2)",28339324,18
95471,461700,38.53218,-122.97362,185,38.53218,-122.97362,Rio Nido,809,88.0,Sonoma,Santa Rosa,1850,"Exact etymology disputed; probably aPomoterm meaning ""valley of the moon,"" which references a native legend about spiritual activity in the area","482,650","1,576sq mi(4,082km2)",28339324,18
95472,890700,38.39738,-122.86668,5541,38.39738,-122.86668,Sebastopol,29753,163.5,Sonoma,Santa Rosa,1850,"Exact etymology disputed; probably aPomoterm meaning ""valley of the moon,"" which references a native legend about spiritual activity in the area","482,650","1,576sq mi(4,082km2)",28339324,18
95476,767900,38.255309999999994,-122.46055,6175,38.255309999999994,-122.46055,Sonoma,36578,131.0,Sonoma,Santa Rosa,1850,"Exact etymology disputed; probably aPomoterm meaning ""valley of the moon,"" which references a native legend about spiritual activity in the area","482,650","1,576sq mi(4,082km2)",28339324,18
95492,652800,38.53052,-122.81253999999998,5599,38.53052,-122.81253999999998,Windsor,28635,558.7,Sonoma,Santa Rosa,1850,"Exact etymology disputed; probably aPomoterm meaning ""valley of the moon,"" which references a native legend about spiritual activity in the area","482,650","1,576sq mi(4,082km2)",28339324,18
95497,943200,38.71976,-123.45601,223,38.71976,-123.45601,The Sea Ranch,1078,27.3,Sonoma,Santa Rosa,1850,"Exact etymology disputed; probably aPomoterm meaning ""valley of the moon,"" which references a native legend about spiritual activity in the area","482,650","1,576sq mi(4,082km2)",28339324,18
94901,1136000,37.98053,-122.50249,5730,37.98053,-122.50249,San Rafael,42307,1246.7,Marin,San Rafael,1850,"Chief Marin, ""great chief of the tribe Licatiut"" (a branch of theCoast Miwokpeople)","256,018","520sq mi(1,347km2)",28590581,16
94903,940800,38.02485,-122.5522,5554,38.02485,-122.5522,San Rafael,31150,604.8,Marin,San Rafael,1850,"Chief Marin, ""great chief of the tribe Licatiut"" (a branch of theCoast Miwokpeople)","256,018","520sq mi(1,347km2)",28590581,16
94904,1635600,37.948409999999996,-122.55288,2476,37.948409999999996,-122.55288,Greenbrae,13391,1045.2,Marin,San Rafael,1850,"Chief Marin, ""great chief of the tribe Licatiut"" (a branch of theCoast Miwokpeople)","256,018","520sq mi(1,347km2)",28590581,16
94920,2000000,37.88732,-122.46548999999999,2419,37.88732,-122.46548999999999,Belvedere Tiburon,12803,759.3,Marin,San Rafael,1850,"Chief Marin, ""great chief of the tribe Licatiut"" (a branch of theCoast Miwokpeople)","256,018","520sq mi(1,347km2)",28590581,16
94924,1119300,37.95411,-122.73171,183,37.95411,-122.73171,Bolinas,1232,17.3,Marin,San Rafael,1850,"Chief Marin, ""great chief of the tribe Licatiut"" (a branch of theCoast Miwokpeople)","256,018","520sq mi(1,347km2)",28590581,16
94925,1372500,37.92386,-122.5132,1935,37.92386,-122.5132,Corte Madera,10145,1219.7,Marin,San Rafael,1850,"Chief Marin, ""great chief of the tribe Licatiut"" (a branch of theCoast Miwokpeople)","256,018","520sq mi(1,347km2)",28590581,16
94929,1265000,38.25444,-122.96243,10,38.25444,-122.96243,Dillon Beach,394,161.0,Marin,San Rafael,1850,"Chief Marin, ""great chief of the tribe Licatiut"" (a branch of theCoast Miwokpeople)","256,018","520sq mi(1,347km2)",28590581,16
94930,927100,37.97048,-122.61108,1774,37.97048,-122.61108,Fairfax,8796,238.5,Marin,San Rafael,1850,"Chief Marin, ""great chief of the tribe Licatiut"" (a branch of theCoast Miwokpeople)","256,018","520sq mi(1,347km2)",28590581,16
94933,879500,38.01753,-122.68813999999999,151,38.01753,-122.68813999999999,Forest Knolls,1185,142.5,Marin,San Rafael,1850,"Chief Marin, ""great chief of the tribe Licatiut"" (a branch of theCoast Miwokpeople)","256,018","520sq mi(1,347km2)",28590581,16
94937,1007400,38.09466,-122.92719,146,38.09466,-122.92719,Inverness,1109,7.6,Marin,San Rafael,1850,"Chief Marin, ""great chief of the tribe Licatiut"" (a branch of theCoast Miwokpeople)","256,018","520sq mi(1,347km2)",28590581,16
94938,933600,38.03024,-122.72953000000001,124,38.03024,-122.72953000000001,Lagunitas,511,20.8,Marin,San Rafael,1850,"Chief Marin, ""great chief of the tribe Licatiut"" (a branch of theCoast Miwokpeople)","256,018","520sq mi(1,347km2)",28590581,16
94939,1697200,37.93725,-122.53518000000001,1196,37.93725,-122.53518000000001,Larkspur,7274,1190.0,Marin,San Rafael,1850,"Chief Marin, ""great chief of the tribe Licatiut"" (a branch of theCoast Miwokpeople)","256,018","520sq mi(1,347km2)",28590581,16
94940,886400,38.157540000000004,-122.86376000000001,44,38.157540000000004,-122.86376000000001,Marshall,368,5.4,Marin,San Rafael,1850,"Chief Marin, ""great chief of the tribe Licatiut"" (a branch of theCoast Miwokpeople)","256,018","520sq mi(1,347km2)",28590581,16
94941,1582800,37.92562,-122.60083,5953,37.92562,-122.60083,Mill Valley,32711,334.9,Marin,San Rafael,1850,"Chief Marin, ""great chief of the tribe Licatiut"" (a branch of theCoast Miwokpeople)","256,018","520sq mi(1,347km2)",28590581,16
94945,909300,38.1258,-122.55443000000001,3511,38.1258,-122.55443000000001,Novato,17482,289.6,Marin,San Rafael,1850,"Chief Marin, ""great chief of the tribe Licatiut"" (a branch of theCoast Miwokpeople)","256,018","520sq mi(1,347km2)",28590581,16
94946,1736600,38.07176,-122.68785,99,38.07176,-122.68785,Nicasio,657,6.8,Marin,San Rafael,1850,"Chief Marin, ""great chief of the tribe Licatiut"" (a branch of theCoast Miwokpeople)","256,018","520sq mi(1,347km2)",28590581,16
94947,851100,38.10705,-122.62813,4792,38.10705,-122.62813,Novato,25468,448.3,Marin,San Rafael,1850,"Chief Marin, ""great chief of the tribe Licatiut"" (a branch of theCoast Miwokpeople)","256,018","520sq mi(1,347km2)",28590581,16
94949,829100,38.06576,-122.53171999999999,3224,38.06576,-122.53171999999999,Novato,18273,525.6,Marin,San Rafael,1850,"Chief Marin, ""great chief of the tribe Licatiut"" (a branch of theCoast Miwokpeople)","256,018","520sq mi(1,347km2)",28590581,16
94952,866200,38.23007,-122.76338,5689,38.23007,-122.76338,Petaluma,34457,67.0,Marin,San Rafael,1850,"Chief Marin, ""great chief of the tribe Licatiut"" (a branch of theCoast Miwokpeople)","256,018","520sq mi(1,347km2)",28590581,16
94956,1299500,38.0476,-122.81046,147,38.0476,-122.81046,Point Reyes Station,1174,13.1,Marin,San Rafael,1850,"Chief Marin, ""great chief of the tribe Licatiut"" (a branch of theCoast Miwokpeople)","256,018","520sq mi(1,347km2)",28590581,16
94957,2000000,37.963429999999995,-122.56173999999999,343,37.963429999999995,-122.56173999999999,Ross,1949,529.8,Marin,San Rafael,1850,"Chief Marin, ""great chief of the tribe Licatiut"" (a branch of theCoast Miwokpeople)","256,018","520sq mi(1,347km2)",28590581,16
94960,1308500,37.99707,-122.57838000000001,3238,37.99707,-122.57838000000001,San Anselmo,15871,1042.3,Marin,San Rafael,1850,"Chief Marin, ""great chief of the tribe Licatiut"" (a branch of theCoast Miwokpeople)","256,018","520sq mi(1,347km2)",28590581,16
94963,928600,38.00765,-122.66483999999998,29,38.00765,-122.66483999999998,San Geronimo,317,76.7,Marin,San Rafael,1850,"Chief Marin, ""great chief of the tribe Licatiut"" (a branch of theCoast Miwokpeople)","256,018","520sq mi(1,347km2)",28590581,16
94965,1173700,37.85263,-122.52698999999998,2066,37.85263,-122.52698999999998,Sausalito,11821,313.1,Marin,San Rafael,1850,"Chief Marin, ""great chief of the tribe Licatiut"" (a branch of theCoast Miwokpeople)","256,018","520sq mi(1,347km2)",28590581,16
94970,1593800,37.916940000000004,-122.65553,105,37.916940000000004,-122.65553,Stinson Beach,594,31.7,Marin,San Rafael,1850,"Chief Marin, ""great chief of the tribe Licatiut"" (a branch of theCoast Miwokpeople)","256,018","520sq mi(1,347km2)",28590581,16
94971,845200,38.23724,-122.89006,71,38.23724,-122.89006,Tomales,356,6.2,Marin,San Rafael,1850,"Chief Marin, ""great chief of the tribe Licatiut"" (a branch of theCoast Miwokpeople)","256,018","520sq mi(1,347km2)",28590581,16
94973,957400,38.01259,-122.63946999999999,380,38.01259,-122.63946999999999,Woodacre,1344,131.4,Marin,San Rafael,1850,"Chief Marin, ""great chief of the tribe Licatiut"" (a branch of theCoast Miwokpeople)","256,018","520sq mi(1,347km2)",28590581,16
95003,935600,37.0089,-121.87775,5573,37.0089,-121.87775,Aptos,25244,300.6,Santa Cruz,Santa Cruz,1850,"The city of Santa Cruz, fromMission Santa Cruz(Spanish for ""holy cross"")","264,370","446sq mi(1,155km2)",14951016,25
95005,804800,37.09835,-122.08931000000001,1137,37.09835,-122.08931000000001,Ben Lomond,8020,262.2,Santa Cruz,Santa Cruz,1850,"The city of Santa Cruz, fromMission Santa Cruz(Spanish for ""holy cross"")","264,370","446sq mi(1,155km2)",14951016,25
95006,646300,37.17129,-122.15100000000001,2063,37.17129,-122.15100000000001,Boulder Creek,8873,62.1,Santa Cruz,Santa Cruz,1850,"The city of Santa Cruz, fromMission Santa Cruz(Spanish for ""holy cross"")","264,370","446sq mi(1,155km2)",14951016,25
95007,594800,37.11019,-122.11433999999998,170,37.11019,-122.11433999999998,Brookdale,441,107.4,Santa Cruz,Santa Cruz,1850,"The city of Santa Cruz, fromMission Santa Cruz(Spanish for ""holy cross"")","264,370","446sq mi(1,155km2)",14951016,25
95010,760500,36.97721,-121.95466,1122,36.97721,-121.95466,Capitola,8808,2459.4,Santa Cruz,Santa Cruz,1850,"The city of Santa Cruz, fromMission Santa Cruz(Spanish for ""holy cross"")","264,370","446sq mi(1,155km2)",14951016,25
95017,908100,37.105290000000004,-122.22913,56,37.105290000000004,-122.22913,Davenport,992,6.1,Santa Cruz,Santa Cruz,1850,"The city of Santa Cruz, fromMission Santa Cruz(Spanish for ""holy cross"")","264,370","446sq mi(1,155km2)",14951016,25
95018,657200,37.08027,-122.05823999999998,1452,37.08027,-122.05823999999998,Felton,5853,129.5,Santa Cruz,Santa Cruz,1850,"The city of Santa Cruz, fromMission Santa Cruz(Spanish for ""holy cross"")","264,370","446sq mi(1,155km2)",14951016,25
95019,471700,36.93575,-121.78458,459,36.93575,-121.78458,Freedom,6912,2439.2,Santa Cruz,Santa Cruz,1850,"The city of Santa Cruz, fromMission Santa Cruz(Spanish for ""holy cross"")","264,370","446sq mi(1,155km2)",14951016,25
95033,1160400,37.15701,-121.97771000000002,2306,37.15701,-121.97771000000002,Los Gatos,9767,42.2,Santa Cruz,Santa Cruz,1850,"The city of Santa Cruz, fromMission Santa Cruz(Spanish for ""holy cross"")","264,370","446sq mi(1,155km2)",14951016,25
95041,908700,37.05052,-122.05828000000001,138,37.05052,-122.05828000000001,Mount Hermon,796,1588.2,Santa Cruz,Santa Cruz,1850,"The city of Santa Cruz, fromMission Santa Cruz(Spanish for ""holy cross"")","264,370","446sq mi(1,155km2)",14951016,25
95060,971100,37.01352,-122.10176000000001,6320,37.01352,-122.10176000000001,Santa Cruz,47594,336.9,Santa Cruz,Santa Cruz,1850,"The city of Santa Cruz, fromMission Santa Cruz(Spanish for ""holy cross"")","264,370","446sq mi(1,155km2)",14951016,25
95062,840100,36.97279,-121.99008,5286,36.97279,-121.99008,Santa Cruz,36278,2772.2,Santa Cruz,Santa Cruz,1850,"The city of Santa Cruz, fromMission Santa Cruz(Spanish for ""holy cross"")","264,370","446sq mi(1,155km2)",14951016,25
95064,451300,36.99158,-122.05886000000001,135,36.99158,-122.05886000000001,Santa Cruz,10646,2415.3,Santa Cruz,Santa Cruz,1850,"The city of Santa Cruz, fromMission Santa Cruz(Spanish for ""holy cross"")","264,370","446sq mi(1,155km2)",14951016,25
95065,931400,37.03229,-121.98443999999999,1285,37.03229,-121.98443999999999,Santa Cruz,8301,292.9,Santa Cruz,Santa Cruz,1850,"The city of Santa Cruz, fromMission Santa Cruz(Spanish for ""holy cross"")","264,370","446sq mi(1,155km2)",14951016,25
95066,920600,37.0672,-122.01453000000001,3220,37.0672,-122.01453000000001,Scotts Valley,15265,314.8,Santa Cruz,Santa Cruz,1850,"The city of Santa Cruz, fromMission Santa Cruz(Spanish for ""holy cross"")","264,370","446sq mi(1,155km2)",14951016,25
95073,842800,37.04068,-121.93173999999999,1894,37.04068,-121.93173999999999,Soquel,11359,191.5,Santa Cruz,Santa Cruz,1850,"The city of Santa Cruz, fromMission Santa Cruz(Spanish for ""holy cross"")","264,370","446sq mi(1,155km2)",14951016,25
95076,626100,36.940290000000005,-121.75088999999998,9260,36.940290000000005,-121.75088999999998,Watsonville,85739,245.0,Santa Cruz,Santa Cruz,1850,"The city of Santa Cruz, fromMission Santa Cruz(Spanish for ""holy cross"")","264,370","446sq mi(1,155km2)",14951016,25
95023,609800,36.92113,-121.36117,8582,36.92113,-121.36117,Hollister,55905,54.7,San Benito,Hollister,1874,Saint Benedict(Benitois a SpanishdiminutiveofBenedict).,"67,579","1,389sq mi(3,597km2)",2418096,40
95043,875000,36.51652,-120.97677,87,36.51652,-120.97677,Paicines,641,0.3,San Benito,Hollister,1874,Saint Benedict(Benitois a SpanishdiminutiveofBenedict).,"67,579","1,389sq mi(3,597km2)",2418096,40
95045,726500,36.832809999999995,-121.52576,651,36.832809999999995,-121.52576,San Juan Bautista,4032,32.9,San Benito,Hollister,1874,Saint Benedict(Benitois a SpanishdiminutiveofBenedict).,"67,579","1,389sq mi(3,597km2)",2418096,40
95075,809000,36.801120000000004,-121.19258,92,36.801120000000004,-121.19258,Tres Pinos,589,2.5,San Benito,Hollister,1874,Saint Benedict(Benitois a SpanishdiminutiveofBenedict).,"67,579","1,389sq mi(3,597km2)",2418096,40
95202,265400,37.95968,-121.28772,108,37.95968,-121.28772,Stockton,5976,2176.4,San Joaquin,Stockton,1850,"Spanish forSaint Joachim, father of theVirgin Mary","793,229","1,399sq mi(3,623km2)",30175157,15
95203,268100,37.95237,-121.33098000000001,1259,37.95237,-121.33098000000001,Stockton,16255,1018.0,San Joaquin,Stockton,1850,"Spanish forSaint Joachim, father of theVirgin Mary","793,229","1,399sq mi(3,623km2)",30175157,15
95204,286300,37.97403,-121.31906000000001,4451,37.97403,-121.31906000000001,Stockton,30135,2194.5,San Joaquin,Stockton,1850,"Spanish forSaint Joachim, father of theVirgin Mary","793,229","1,399sq mi(3,623km2)",30175157,15
95205,225400,37.96425,-121.25955,2711,37.96425,-121.25955,Stockton,39723,1705.8,San Joaquin,Stockton,1850,"Spanish forSaint Joachim, father of theVirgin Mary","793,229","1,399sq mi(3,623km2)",30175157,15
95206,291800,37.8961,-121.41051000000002,6928,37.8961,-121.41051000000002,Stockton,65966,191.2,San Joaquin,Stockton,1850,"Spanish forSaint Joachim, father of theVirgin Mary","793,229","1,399sq mi(3,623km2)",30175157,15
95207,318500,38.00242,-121.325,4584,38.00242,-121.325,Stockton,52154,2779.1,San Joaquin,Stockton,1850,"Spanish forSaint Joachim, father of theVirgin Mary","793,229","1,399sq mi(3,623km2)",30175157,15
95209,367400,38.04717,-121.35121000000001,6799,38.04717,-121.35121000000001,Stockton,45150,2116.1,San Joaquin,Stockton,1850,"Spanish forSaint Joachim, father of theVirgin Mary","793,229","1,399sq mi(3,623km2)",30175157,15
95210,259000,38.03215,-121.29782,3849,38.03215,-121.29782,Stockton,43009,2183.8,San Joaquin,Stockton,1850,"Spanish forSaint Joachim, father of theVirgin Mary","793,229","1,399sq mi(3,623km2)",30175157,15
95212,401500,38.048970000000004,-121.22684,3732,38.048970000000004,-121.22684,Stockton,28561,520.6,San Joaquin,Stockton,1850,"Spanish forSaint Joachim, father of theVirgin Mary","793,229","1,399sq mi(3,623km2)",30175157,15
95215,303500,37.9444,-121.15276000000001,2480,37.9444,-121.15276000000001,Stockton,26898,111.9,San Joaquin,Stockton,1850,"Spanish forSaint Joachim, father of theVirgin Mary","793,229","1,399sq mi(3,623km2)",30175157,15
95219,436900,38.0207,-121.51584,4351,38.0207,-121.51584,Stockton,30242,99.9,San Joaquin,Stockton,1850,"Spanish forSaint Joachim, father of theVirgin Mary","793,229","1,399sq mi(3,623km2)",30175157,15
95220,642500,38.197790000000005,-121.23603,1327,38.197790000000005,-121.23603,Acampo,8251,54.9,San Joaquin,Stockton,1850,"Spanish forSaint Joachim, father of theVirgin Mary","793,229","1,399sq mi(3,623km2)",30175157,15
95227,877000,38.20678,-121.04615,131,38.20678,-121.04615,Clements,901,9.1,San Joaquin,Stockton,1850,"Spanish forSaint Joachim, father of theVirgin Mary","793,229","1,399sq mi(3,623km2)",30175157,15
95231,341300,37.87331,-121.29271999999999,211,37.87331,-121.29271999999999,French Camp,4933,176.9,San Joaquin,Stockton,1850,"Spanish forSaint Joachim, father of theVirgin Mary","793,229","1,399sq mi(3,623km2)",30175157,15
95236,501400,38.04218,-121.03176,533,38.04218,-121.03176,Linden,4756,14.4,San Joaquin,Stockton,1850,"Spanish forSaint Joachim, father of theVirgin Mary","793,229","1,399sq mi(3,623km2)",30175157,15
95237,372700,38.15953,-121.14845,655,38.15953,-121.14845,Lockeford,4099,213.4,San Joaquin,Stockton,1850,"Spanish forSaint Joachim, father of theVirgin Mary","793,229","1,399sq mi(3,623km2)",30175157,15
95240,352400,38.1177,-121.1627,5334,38.1177,-121.1627,Lodi,49623,281.0,San Joaquin,Stockton,1850,"Spanish forSaint Joachim, father of theVirgin Mary","793,229","1,399sq mi(3,623km2)",30175157,15
95242,440100,38.13204,-121.38875,4243,38.13204,-121.38875,Lodi,27448,116.6,San Joaquin,Stockton,1850,"Spanish forSaint Joachim, father of theVirgin Mary","793,229","1,399sq mi(3,623km2)",30175157,15
95258,479900,38.16811,-121.31011000000001,858,38.16811,-121.31011000000001,Woodbridge,4108,492.7,San Joaquin,Stockton,1850,"Spanish forSaint Joachim, father of theVirgin Mary","793,229","1,399sq mi(3,623km2)",30175157,15
95304,692400,37.6773,-121.3948,2087,37.6773,-121.3948,Tracy,15585,39.2,San Joaquin,Stockton,1850,"Spanish forSaint Joachim, father of theVirgin Mary","793,229","1,399sq mi(3,623km2)",30175157,15
95320,448000,37.824529999999996,-121.01545,1769,37.824529999999996,-121.01545,Escalon,12481,54.3,San Joaquin,Stockton,1850,"Spanish forSaint Joachim, father of theVirgin Mary","793,229","1,399sq mi(3,623km2)",30175157,15
95330,431400,37.8117,-121.31331000000002,4483,37.8117,-121.31331000000002,Lathrop,28325,508.1,San Joaquin,Stockton,1850,"Spanish forSaint Joachim, father of theVirgin Mary","793,229","1,399sq mi(3,623km2)",30175157,15
95336,398100,37.83351,-121.1988,6976,37.83351,-121.1988,Manteca,47294,476.3,San Joaquin,Stockton,1850,"Spanish forSaint Joachim, father of theVirgin Mary","793,229","1,399sq mi(3,623km2)",30175157,15
95337,466500,37.74171,-121.23834,6714,37.74171,-121.23834,Manteca,42713,363.0,San Joaquin,Stockton,1850,"Spanish forSaint Joachim, father of theVirgin Mary","793,229","1,399sq mi(3,623km2)",30175157,15
95366,522100,37.762229999999995,-121.12574,3403,37.762229999999995,-121.12574,Ripon,18462,207.7,San Joaquin,Stockton,1850,"Spanish forSaint Joachim, father of theVirgin Mary","793,229","1,399sq mi(3,623km2)",30175157,15
