Index,Zip Code,Students Standard Exceeded_english2022,Students Standard Met_english2022,Students Standard Met and Above_english2022,Students Standard Nearly Met_english2022,Students Standard Not Met_english2022,Students with Scores_english2022,Percentage Standard Exceeded_english2022,Percentage Standard Met_english2022,Percentage Standard Met and Above_english2022,Percentage Standard Nearly Met_english2022,Percentage Standard Not Met_english2022,Median Mortgage
521,92677,990,854,1844,489,332,2665,37.14821764,32.04502814,69.19324578,18.34896811,12.45778612,909500
522,92678,10,11,21,13,6,40,25,27.5,52.5,32.5,15,777000
523,92679,338,275,613,138,100,851,39.71797885,32.31492362,72.03290247,16.21621622,11.75088132,970200
524,92683,1763,1692,3455,1074,1307,5836,30.20904729,28.99246059,59.20150788,18.40301576,22.39547635,651200
525,92688,1700,1433,3133,701,479,4313,39.41571992,33.22513332,72.64085323,16.25318804,11.10595873,673400
526,92691,1574,1596,3170,1016,958,5144,30.59875583,31.02643857,61.6251944,19.75116641,18.62363919,750800
527,92692,1272,911,2183,466,332,2981,42.67024488,30.56021469,73.23045958,15.63233814,11.13720228,795500
528,92694,1251,967,2218,388,200,2806,44.58303635,34.46186743,79.04490378,13.82751247,7.127583749,844700
529,92701,994,1539,2533,1488,2054,6075,16.36213992,25.33333333,41.69547325,24.49382716,33.81069959,521700
530,92703,318,612,930,773,1670,3373,9.427809072,18.14408538,27.57189446,22.91728432,49.51082123,486000
531,92704,834,1736,2570,1970,3014,7554,11.04050834,22.98120201,34.02171035,26.0788986,39.89939105,534800
532,92705,1231,1244,2475,1066,1319,4860,25.32921811,25.59670782,50.92592593,21.93415638,27.1399177,914900
533,92706,379,904,1283,931,1183,3397,11.15690315,26.61171622,37.76861937,27.40653518,34.82484545,673300
534,92707,398,936,1334,1188,2030,4552,8.74340949,20.56239016,29.30579965,26.09841828,44.59578207,539700
535,92708,2267,1586,3853,904,851,5608,40.42439372,28.2810271,68.70542083,16.11982882,15.17475036,816900
536,92780,553,999,1552,975,1587,4114,13.44190569,24.28293632,37.724842,23.69956247,38.57559553,669400
537,92782,832,765,1597,373,271,2241,37.12628291,34.13654618,71.26282909,16.6443552,12.09281571,879300
538,92801,508,990,1498,1095,1669,4262,11.91928672,23.22853121,35.14781793,25.6921633,39.16001877,543200
539,92802,193,513,706,641,1158,2505,7.704590818,20.47904192,28.18363273,25.58882236,46.22754491,577500
540,92804,1072,1779,2851,1788,2416,7055,15.19489724,25.21615875,40.41105599,25.34372785,34.24521616,594400
541,92805,459,1112,1571,1354,2447,5372,8.544303797,20.69992554,29.24422934,25.20476545,45.55100521,583800
542,92806,268,729,997,884,1347,3228,8.302354399,22.58364312,30.88599752,27.38537794,41.72862454,623300
543,92807,1127,785,1912,495,353,2760,40.83333333,28.44202899,69.27536232,17.93478261,12.78985507,731100
544,92808,616,679,1295,272,139,1706,36.10785463,39.8007034,75.90855803,15.94372802,8.147713951,807100
545,92821,991,931,1922,547,515,2984,33.21045576,31.1997319,64.41018767,18.3310992,17.25871314,700900
546,92831,835,753,1588,512,676,2776,30.07925072,27.12536023,57.20461095,18.44380403,24.35158501,676300
547,92832,313,363,676,351,428,1455,21.51202749,24.94845361,46.4604811,24.12371134,29.41580756,615300
548,92833,1289,1170,2459,735,908,4102,31.42369576,28.52267187,59.94636763,17.91808874,22.13554364,686700
549,92835,563,428,991,210,189,1390,40.50359712,30.79136691,71.29496403,15.10791367,13.5971223,831100
550,92840,1033,1100,2133,810,916,3859,26.7685929,28.50479399,55.27338689,20.98989375,23.73671936,590900
551,92841,637,778,1415,609,856,2880,22.11805556,27.01388889,49.13194444,21.14583333,29.72222222,609900
552,92843,1041,1191,2232,878,1111,4221,24.66240227,28.21606254,52.87846482,20.80075811,26.32077707,570200
553,92844,888,704,1592,421,537,2550,34.82352941,27.60784314,62.43137255,16.50980392,21.05882353,545400
554,92845,949,611,1560,309,198,2067,45.91194969,29.55974843,75.47169811,14.94920174,9.579100145,668900
555,92860,634,978,1612,815,820,3247,19.52571605,30.12011087,49.64582692,25.10009239,25.25408069,595300
556,92861,489,611,1100,427,371,1898,25.76396207,32.19178082,57.95574289,22.49736565,19.54689146,1287100
557,92865,135,173,308,159,228,695,19.42446043,24.89208633,44.31654676,22.87769784,32.8057554,652400
558,92866,68,99,167,94,171,432,15.74074074,22.91666667,38.65740741,21.75925926,39.58333333,722200
559,92867,140,380,520,423,603,1546,9.055627426,24.57956016,33.63518758,27.36093144,39.00388098,780900
560,92868,119,231,350,278,374,1002,11.8762475,23.05389222,34.93013972,27.74451098,37.3253493,531900
561,92869,866,1182,2048,908,857,3813,22.7117755,30.99921322,53.71098872,23.81327039,22.47574089,770700
562,92870,2034,1672,3706,1148,1105,5959,34.13324383,28.05839906,62.19164289,19.26497735,18.54337976,696700
563,92879,684,869,1553,829,1061,3443,19.86639559,25.23961661,45.1060122,24.07783909,30.81614871,452900
564,92880,2280,2540,4820,1651,1280,7751,29.41555928,32.76996517,62.18552445,21.30047736,16.51399819,601700
565,92881,1069,1208,2277,634,512,3423,31.22991528,35.29068069,66.52059597,18.52176453,14.9576395,615000
566,92882,1210,1972,3182,1501,1681,6364,19.01319925,30.98680075,50,23.5857951,26.4142049,521000
567,92883,598,675,1273,556,503,2332,25.6432247,28.94511149,54.58833619,23.84219554,21.56946827,538500
568,92886,1261,1053,2314,576,400,3290,38.32826748,32.00607903,70.3343465,17.50759878,12.15805471,864700
569,92887,436,413,849,179,120,1148,37.97909408,35.97560976,73.95470383,15.59233449,10.45296167,903900
570,93001,493,686,1179,540,791,2510,19.64143426,27.33067729,46.97211155,21.51394422,31.51394422,630400
571,93003,894,1159,2053,1007,1088,4148,21.55255545,27.94117647,49.49373192,24.27675988,26.2295082,617700
572,93004,175,208,383,194,276,853,20.51582649,24.38452521,44.9003517,22.74325909,32.35638921,608100
573,93010,776,998,1774,752,781,3307,23.46537647,30.17840943,53.64378591,22.73964318,23.61657091,662300
574,93012,751,693,1444,414,398,2256,33.28900709,30.71808511,64.0070922,18.35106383,17.64184397,657700
575,93013,154,263,417,253,307,977,15.76253838,26.91914023,42.68167861,25.89559877,31.42272262,822400
576,93015,51,123,174,151,210,535,9.53271028,22.99065421,32.52336449,28.22429907,39.25233645,456600
577,93021,831,827,1658,616,617,2891,28.74437911,28.60601868,57.35039779,21.30750605,21.34209616,690900
578,93022,33,64,97,53,57,207,15.94202899,30.9178744,46.85990338,25.60386473,27.53623188,610500
579,93023,201,298,499,291,317,1107,18.15718157,26.91960253,45.0767841,26.28726287,28.63595303,692700
580,93030,465,1311,1776,1553,2686,6015,7.730673317,21.79551122,29.52618454,25.81878637,44.65502909,530000
581,93033,598,1746,2344,2479,4376,9199,6.500706599,18.98032395,25.48103055,26.94858137,47.57038809,442700
582,93035,194,333,527,330,448,1305,14.86590038,25.51724138,40.38314176,25.28735632,34.32950192,632800
583,93036,582,1237,1819,1330,2026,5175,11.24637681,23.90338164,35.14975845,25.70048309,39.14975845,527700
584,93040,14,18,32,33,69,134,10.44776119,13.43283582,23.88059701,24.62686567,51.49253731,393500
585,93041,102,177,279,271,490,1040,9.807692308,17.01923077,26.82692308,26.05769231,47.11538462,446800
586,93060,238,646,884,827,1122,2833,8.400988352,22.80268267,31.20367102,29.19166961,39.60465937,446700
587,93063,559,912,1471,696,669,2836,19.71086037,32.15796897,51.86882934,24.5416079,23.58956276,626900
588,93065,2649,3848,6497,3242,4301,14040,18.86752137,27.40740741,46.27492877,23.09116809,30.63390313,642900
589,93066,106,137,243,138,133,514,20.62256809,26.6536965,47.27626459,26.84824903,25.87548638,1068500
590,93067,8,3,11,7,3,21,38.0952381,14.28571429,52.38095238,33.33333333,14.28571429,1875000
591,93101,134,266,400,301,386,1087,12.3275069,24.47102116,36.79852806,27.69089236,35.51057958,905500
592,93103,183,352,535,384,592,1511,12.11118465,23.29583058,35.40701522,25.41363336,39.17935142,1117000
593,93105,217,184,401,138,173,712,30.47752809,25.84269663,56.32022472,19.38202247,24.29775281,1180200
594,93108,241,63,304,28,5,337,71.51335312,18.69436202,90.20771513,8.308605341,1.483679525,2000000
595,93109,155,186,341,174,181,696,22.27011494,26.72413793,48.99425287,25,26.00574713,1413400
596,93110,509,613,1122,413,315,1850,27.51351351,33.13513514,60.64864865,22.32432432,17.02702703,875700
597,93111,308,193,501,121,99,721,42.7184466,26.76837725,69.48682386,16.78224688,13.73092926,961100
598,93117,798,717,1515,480,480,2475,32.24242424,28.96969697,61.21212121,19.39393939,19.39393939,838300
599,93201,48,94,142,121,175,438,10.95890411,21.46118721,32.42009132,27.62557078,39.9543379,91000
600,93202,60,127,187,176,272,635,9.448818898,20,29.4488189,27.71653543,42.83464567,187500
601,93203,323,718,1041,809,1372,3222,10.0248293,22.28429547,32.30912477,25.10862818,42.58224705,192800
602,93204,63,222,285,242,735,1262,4.99207607,17.5911252,22.58320127,19.17591125,58.24088748,180200
603,93206,5,38,43,45,127,215,2.325581395,17.6744186,20,20.93023256,59.06976744,152200
604,93210,147,284,431,368,759,1558,9.435173299,18.22849807,27.66367137,23.62002567,48.71630295,203100
605,93212,171,373,544,420,745,1709,10.00585138,21.82562902,31.8314804,24.57577531,43.59274429,176400
606,93215,1049,1771,2820,1505,1989,6314,16.61387393,28.04878049,44.66265442,23.83592018,31.5014254,215100
607,93218,0,11,11,19,52,82,0,13.41463415,13.41463415,23.17073171,63.41463415,134500
608,93219,46,171,217,257,561,1035,4.444444444,16.52173913,20.96618357,24.83091787,54.20289855,162500
609,93221,155,313,468,379,484,1331,11.64537941,23.51615327,35.16153268,28.47483095,36.36363636,278600
610,93222,10,13,23,4,6,33,30.3030303,39.39393939,69.6969697,12.12121212,18.18181818,282500
611,93223,81,253,334,332,641,1307,6.197398623,19.35730681,25.55470543,25.40168324,49.04361132,189100
612,93224,7,12,19,13,17,49,14.28571429,24.48979592,38.7755102,26.53061224,34.69387755,152200
613,93230,1091,1836,2927,1369,1638,5934,18.38557465,30.94034378,49.32591844,23.07044152,27.60364004,252300
614,93234,18,78,96,161,490,747,2.409638554,10.44176707,12.85140562,21.55287818,65.5957162,190000
615,93235,27,87,114,84,141,339,7.96460177,25.66371681,33.62831858,24.77876106,41.59292035,175600
616,93240,42,103,145,124,269,538,7.80669145,19.14498141,26.95167286,23.04832714,50,177900
617,93241,75,175,250,309,701,1260,5.952380952,13.88888889,19.84126984,24.52380952,55.63492063,147600
618,93242,15,50,65,65,219,349,4.297994269,14.32664756,18.62464183,18.62464183,62.75071633,264100
619,93243,42,94,136,108,120,364,11.53846154,25.82417582,37.36263736,29.67032967,32.96703297,359400
620,93244,42,48,90,60,81,231,18.18181818,20.77922078,38.96103896,25.97402597,35.06493506,177800
621,93245,840,1163,2003,904,967,3874,21.68301497,30.02065049,51.70366546,23.33505421,24.96128033,261400
622,93247,240,545,785,542,714,2041,11.7589417,26.70259677,38.46153846,26.55561,34.98285154,208800
623,93249,43,93,136,128,164,428,10.04672897,21.72897196,31.77570093,29.90654206,38.31775701,149100
624,93250,168,456,624,441,800,1865,9.008042895,24.45040214,33.45844504,23.6461126,42.89544236,203700
625,93252,949,1585,2534,1405,1685,5624,16.87411095,28.18278805,45.056899,24.98221906,29.96088193,151100
626,93254,23,35,58,29,48,135,17.03703704,25.92592593,42.96296296,21.48148148,35.55555556,182200
627,93256,45,136,181,151,257,589,7.640067912,23.08998302,30.73005093,25.63667233,43.63327674,162700
628,93257,1328,2796,4124,2928,3827,10879,12.20700432,25.70089163,37.90789595,26.91423844,35.17786561,211800
629,93261,6,49,55,82,217,354,1.694915254,13.84180791,15.53672316,23.16384181,61.29943503,127600
630,93263,247,611,858,737,1206,2801,8.818279186,21.81363799,30.63191717,26.31203142,43.05605141,206700
631,93265,34,55,89,68,55,212,16.03773585,25.94339623,41.98113208,32.0754717,25.94339623,305900
632,93267,106,186,292,193,393,878,12.07289294,21.18451025,33.25740319,21.98177677,44.76082005,143000
633,93268,140,359,499,456,755,1710,8.187134503,20.99415205,29.18128655,26.66666667,44.15204678,164200
634,93270,53,149,202,151,236,589,8.998302207,25.29711375,34.29541596,25.63667233,40.06791171,221700
635,93271,14,28,42,12,15,69,20.28985507,40.57971014,60.86956522,17.39130435,21.73913043,333600
636,93272,29,103,132,121,111,364,7.967032967,28.2967033,36.26373626,33.24175824,30.49450549,185200
637,93274,1137,2317,3454,2486,3491,9431,12.05598558,24.56791433,36.6238999,26.359877,37.01622309,246600
638,93277,816,1427,2243,1355,1818,5416,15.06646972,26.3478582,41.41432792,25.01846381,33.56720827,256600
639,93280,333,760,1093,835,1271,3199,10.40950297,23.7574242,34.16692716,26.10190685,39.73116599,188300
640,93283,27,47,74,51,60,185,14.59459459,25.40540541,40,27.56756757,32.43243243,119800
641,93286,85,220,305,277,502,1084,7.841328413,20.29520295,28.13653137,25.55350554,46.3099631,232800
642,93291,1277,1825,3102,1573,2127,6802,18.77389003,26.83034402,45.60423405,23.12555131,31.27021464,294800
643,93292,407,820,1227,925,1399,3551,11.46156012,23.09208674,34.55364686,26.04900028,39.39735286,252500
644,93301,300,529,829,479,847,2155,13.92111369,24.54756381,38.46867749,22.22737819,39.30394432,190600
645,93304,476,995,1471,1297,2492,5260,9.049429658,18.91634981,27.96577947,24.65779468,47.37642586,179300
646,93305,187,382,569,644,1796,3009,6.214689266,12.69524759,18.90993686,21.40245929,59.68760386,169300
647,93306,1025,2297,3322,2555,4165,10042,10.20713005,22.8739295,33.08105955,25.44313882,41.47580163,227700
648,93307,1077,2606,3683,2797,4812,11292,9.537725824,23.07828551,32.61601134,24.76974849,42.61424017,187100
649,93308,462,940,1402,1087,1922,4411,10.47381546,21.31036046,31.78417592,24.64293811,43.57288597,242800
650,93309,631,1415,2046,1586,2239,5871,10.74774314,24.10151593,34.84925907,27.01413728,38.13660365,226200
651,93311,1645,1890,3535,1280,1341,6156,26.72189734,30.70175439,57.42365172,20.79272255,21.78362573,324800
652,93312,1826,2668,4494,1853,1572,7919,23.05846698,33.69112262,56.74958959,23.39941912,19.85099129,328400
653,93313,962,1514,2476,1473,1583,5532,17.38973247,27.36804049,44.75777296,26.62689805,28.61532899,283400
654,93314,370,562,932,418,381,1731,21.37492779,32.46678221,53.84170999,24.14789139,22.01039861,412200
655,93401,418,284,702,182,158,1042,40.11516315,27.25527831,67.37044146,17.46641075,15.16314779,775100
656,93402,232,275,507,172,120,799,29.03629537,34.41802253,63.4543179,21.52690864,15.01877347,616100
657,93405,578,508,1086,336,367,1789,32.30855226,28.39575182,60.70430408,18.78144215,20.51425377,753500
658,93420,543,782,1325,555,500,2380,22.81512605,32.85714286,55.67226891,23.31932773,21.00840336,710000
659,93422,382,604,986,461,489,1936,19.73140496,31.19834711,50.92975207,23.81198347,25.25826446,573000
660,93426,2,10,12,12,7,31,6.451612903,32.25806452,38.70967742,38.70967742,22.58064516,446200
661,93427,60,116,176,93,107,376,15.95744681,30.85106383,46.80851064,24.73404255,28.45744681,621600
662,93428,33,59,92,60,97,249,13.25301205,23.69477912,36.94779116,24.09638554,38.95582329,705200
663,93430,37,41,78,20,14,112,33.03571429,36.60714286,69.64285714,17.85714286,12.5,896700
664,93432,3,5,8,5,14,27,11.11111111,18.51851852,29.62962963,18.51851852,51.85185185,657700
665,93433,90,167,257,189,204,650,13.84615385,25.69230769,39.53846154,29.07692308,31.38461538,577300
666,93434,58,164,222,225,413,860,6.744186047,19.06976744,25.81395349,26.1627907,48.02325581,337100
667,93436,399,799,1198,885,1407,3490,11.43266476,22.89398281,34.32664756,25.35816619,40.31518625,373600
668,93440,15,24,39,37,50,126,11.9047619,19.04761905,30.95238095,29.36507937,39.68253968,553800
669,93441,29,34,63,19,19,101,28.71287129,33.66336634,62.37623762,18.81188119,18.81188119,927500
670,93442,93,96,189,59,62,310,30,30.96774194,60.96774194,19.03225806,20,711900
671,93444,176,269,445,262,356,1063,16.55691439,25.30573848,41.86265287,24.64722484,33.4901223,643200
672,93445,21,59,80,57,71,208,10.09615385,28.36538462,38.46153846,27.40384615,34.13461538,425200
673,93446,545,893,1438,845,1206,3489,15.62052164,25.59472628,41.21524792,24.21897392,34.56577816,502500
674,93449,136,222,358,157,106,621,21.90016103,35.74879227,57.6489533,25.28180354,17.06924316,771400
675,93450,0,11,11,24,21,56,0,19.64285714,19.64285714,42.85714286,37.5,338100
676,93451,43,65,108,74,95,277,15.5234657,23.46570397,38.98916968,26.71480144,34.29602888,427400
677,93453,36,29,65,31,17,113,31.85840708,25.66371681,57.52212389,27.43362832,15.04424779,504200
678,93454,502,1193,1695,1555,2482,5732,8.757850663,20.81297976,29.57083043,27.12840195,43.30076762,375900
679,93455,735,1295,2030,1150,1341,4521,16.25746516,28.64410529,44.90157045,25.43685025,29.6615793,452600
680,93458,424,1161,1585,1473,2737,5795,7.316652286,20.03451251,27.3511648,25.41846419,47.23037101,361300
681,93460,108,142,250,72,46,368,29.34782609,38.58695652,67.93478261,19.56521739,12.5,962500
682,93461,5,14,19,48,78,145,3.448275862,9.655172414,13.10344828,33.10344828,53.79310345,346500
683,93463,113,144,257,73,75,405,27.90123457,35.55555556,63.45679012,18.02469136,18.51851852,892900
684,93465,260,368,628,256,201,1085,23.96313364,33.91705069,57.88018433,23.59447005,18.52534562,763200
685,93501,7,48,55,83,280,418,1.674641148,11.48325359,13.15789474,19.85645933,66.98564593,120300
686,93505,72,180,252,253,678,1183,6.086221471,15.21555368,21.30177515,21.386306,57.31191885,169100
687,93510,468,691,1159,631,763,2553,18.33137485,27.06619663,45.39757148,24.71602037,29.88640815,589000
688,93513,8,25,33,32,31,96,8.333333333,26.04166667,34.375,33.33333333,32.29166667,269600
689,93514,131,243,374,273,306,953,13.74606506,25.49842602,39.24449108,28.64637985,32.10912907,337700
690,93516,11,35,46,59,134,239,4.60251046,14.64435146,19.24686192,24.68619247,56.06694561,74500
691,93517,10,6,16,10,1,27,37.03703704,22.22222222,59.25925926,37.03703704,3.703703704,254200
692,93518,3,12,15,8,15,38,7.894736842,31.57894737,39.47368421,21.05263158,39.47368421,235800
693,93523,97,162,259,163,166,588,16.49659864,27.55102041,44.04761905,27.72108844,28.23129252,81200
694,93526,4,6,10,11,10,31,12.90322581,19.35483871,32.25806452,35.48387097,32.25806452,223500
695,93527,14,7,21,23,28,72,19.44444444,9.722222222,29.16666667,31.94444444,38.88888889,212100
696,93532,17,31,48,29,18,95,17.89473684,32.63157895,50.52631579,30.52631579,18.94736842,318700
697,93534,154,417,571,699,1580,2850,5.403508772,14.63157895,20.03508772,24.52631579,55.43859649,257600
698,93535,515,1528,2043,2268,4631,8942,5.759337956,17.0878998,22.84723775,25.36345337,51.78930888,241800
699,93536,863,1865,2728,1937,2527,7192,11.99944383,25.93159066,37.93103448,26.932703,35.13626251,377300
700,93541,13,20,33,13,10,56,23.21428571,35.71428571,58.92857143,23.21428571,17.85714286,216300
701,93543,81,214,295,273,483,1051,7.706945766,20.36156042,28.06850618,25.97526166,45.95623216,266000
702,93545,22,51,73,36,42,151,14.56953642,33.77483444,48.34437086,23.8410596,27.81456954,197600
703,93546,82,164,246,126,167,539,15.21335807,30.42671614,45.64007421,23.37662338,30.98330241,493800
704,93550,487,1630,2117,2129,3809,8055,6.045934202,20.23587834,26.28181254,26.43078833,47.28739913,280900
705,93551,957,1691,2648,1601,2080,6329,15.12087218,26.71828093,41.8391531,25.29625533,32.86459156,410900
706,93552,349,872,1221,1052,1548,3821,9.133734624,22.82125098,31.95498561,27.53205967,40.51295472,324500
707,93553,24,51,75,76,101,252,9.523809524,20.23809524,29.76190476,30.15873016,40.07936508,288800
708,93555,358,677,1035,589,912,2536,14.11671924,26.6955836,40.81230284,23.22555205,35.96214511,194600
709,93560,143,327,470,482,911,1863,7.675791734,17.55233494,25.22812668,25.87224906,48.89962426,240800
710,93561,231,509,740,539,748,2027,11.39615195,25.11100148,36.50715343,26.59102121,36.90182536,295000
711,93562,5,20,25,24,47,96,5.208333333,20.83333333,26.04166667,25,48.95833333,57600
712,93591,55,171,226,251,510,987,5.572441743,17.32522796,22.89766971,25.43059777,51.67173252,207200
713,93601,26,37,63,60,57,180,14.44444444,20.55555556,35,33.33333333,31.66666667,327800
714,93602,14,21,35,14,5,54,25.92592593,38.88888889,64.81481481,25.92592593,9.259259259,291300
715,93605,5,7,12,2,7,21,23.80952381,33.33333333,57.14285714,9.523809524,33.33333333,297700
716,93608,2,19,21,38,56,115,1.739130435,16.52173913,18.26086957,33.04347826,48.69565217,154600
717,93609,94,248,342,229,309,880,10.68181818,28.18181818,38.86363636,26.02272727,35.11363636,206000
718,93610,144,453,597,561,766,1924,7.484407484,23.54469854,31.02910603,29.15800416,39.81288981,250600
719,93611,3107,3136,6243,1807,1304,9354,33.21573658,33.52576438,66.74150096,19.31793885,13.94056019,365400
720,93612,539,930,1469,640,586,2695,20,34.50834879,54.50834879,23.74768089,21.74397032,243900
721,93614,34,85,119,101,152,372,9.139784946,22.84946237,31.98924731,27.15053763,40.86021505,307300
722,93615,40,67,107,74,139,320,12.5,20.9375,33.4375,23.125,43.4375,171900
723,93616,14,36,50,39,46,135,10.37037037,26.66666667,37.03703704,28.88888889,34.07407407,198000
724,93618,555,1134,1689,963,1147,3799,14.60910766,29.84996052,44.45906818,25.34877599,30.19215583,237000
725,93619,761,522,1283,281,181,1745,43.61031519,29.91404011,73.5243553,16.10315186,10.37249284,452500
726,93620,84,213,297,302,526,1125,7.466666667,18.93333333,26.4,26.84444444,46.75555556,267700
727,93622,116,282,398,294,432,1124,10.3202847,25.08896797,35.40925267,26.15658363,38.4341637,185900
728,93625,194,330,524,336,390,1250,15.52,26.4,41.92,26.88,31.2,298100
729,93630,307,811,1118,747,854,2719,11.29091578,29.82714233,41.11805811,27.47333579,31.40860611,262200
730,93631,432,667,1099,531,533,2163,19.97226075,30.83680074,50.80906149,24.54923717,24.64170134,326800
731,93635,560,1354,1914,1558,2363,5835,9.597257926,23.20479863,32.80205656,26.70094259,40.49700086,343000
732,93636,313,454,767,305,288,1360,23.01470588,33.38235294,56.39705882,22.42647059,21.17647059,375000
733,93637,403,1140,1543,1364,1950,4857,8.297302862,23.47127857,31.76858143,28.08317892,40.14823965,275900
734,93638,474,1367,1841,1692,2790,6323,7.496441563,21.61948442,29.11592598,26.75944963,44.12462439,239700
735,93640,261,462,723,450,751,1924,13.56548857,24.01247401,37.57796258,23.38877339,39.03326403,204600
736,93643,10,25,35,34,65,134,7.462686567,18.65671642,26.11940299,25.37313433,48.50746269,237800
737,93644,97,183,280,174,242,696,13.93678161,26.29310345,40.22988506,25,34.77011494,301300
738,93646,193,345,538,328,448,1314,14.68797565,26.25570776,40.94368341,24.96194825,34.09436834,201700
739,93647,247,466,713,416,650,1779,13.88420461,26.19449129,40.0786959,23.38392355,36.53738055,167400
740,93648,190,379,569,532,996,2097,9.060562709,18.07343825,27.13400095,25.36957558,47.49642346,186100
741,93650,70,142,212,141,177,530,13.20754717,26.79245283,40,26.60377358,33.39622642,192600
742,93651,51,84,135,83,99,317,16.08832808,26.49842271,42.58675079,26.1829653,31.23028391,366400
743,93652,5,26,31,55,105,191,2.617801047,13.61256545,16.23036649,28.79581152,54.97382199,169900
744,93653,3,15,18,13,16,47,6.382978723,31.91489362,38.29787234,27.65957447,34.04255319,443500
745,93654,626,889,1515,774,751,3040,20.59210526,29.24342105,49.83552632,25.46052632,24.70394737,250200
746,93656,86,237,323,219,291,833,10.32412965,28.45138055,38.7755102,26.29051621,34.93397359,208200
747,93657,836,1469,2305,1309,1526,5140,16.26459144,28.57976654,44.84435798,25.46692607,29.68871595,307100
748,93660,13,34,47,85,214,346,3.757225434,9.826589595,13.58381503,24.56647399,61.84971098,207900
749,93662,394,862,1256,859,961,3076,12.80884265,28.02340702,40.83224967,27.92587776,31.24187256,216900
750,93667,43,94,137,59,75,271,15.86715867,34.68634686,50.55350554,21.77121771,27.67527675,283300
751,93668,10,21,31,43,119,193,5.18134715,10.88082902,16.06217617,22.27979275,61.65803109,370600
752,93673,18,37,55,42,43,140,12.85714286,26.42857143,39.28571429,30,30.71428571,176100
753,93701,260,585,845,801,1717,3363,7.731192388,17.39518287,25.12637526,23.81801963,51.05560511,164100
754,93702,363,876,1239,946,1859,4044,8.976261128,21.66172107,30.6379822,23.39268051,45.96933729,159800
755,93703,224,597,821,623,1318,2762,8.11006517,21.6147719,29.72483707,22.55611875,47.71904417,183200
756,93704,528,1161,1689,1216,1829,4734,11.15335868,24.52471483,35.67807351,25.68652302,38.63540346,291600
757,93705,200,465,665,638,1263,2566,7.794232268,18.12159002,25.91582229,24.86360094,49.22057677,213400
758,93706,798,1563,2361,1477,2841,6679,11.94789639,23.40170684,35.34960323,22.11408894,42.53630783,186300
759,93710,199,459,658,511,715,1884,10.5626327,24.36305732,34.92569002,27.12314225,37.95116773,281800
760,93711,246,468,714,368,490,1572,15.64885496,29.77099237,45.41984733,23.40966921,31.17048346,398800
761,93720,1595,1387,2982,690,512,4184,38.12141491,33.1500956,71.27151052,16.49139579,12.23709369,370800
762,93721,28,54,82,67,209,358,7.82122905,15.08379888,22.90502793,18.7150838,58.37988827,181500
763,93722,939,1731,2670,1592,1940,6202,15.14027733,27.9103515,43.05062883,25.66913899,31.28023218,270900
764,93723,233,513,746,480,798,2024,11.51185771,25.3458498,36.85770751,23.71541502,39.42687747,374300
765,93725,309,623,932,711,1292,2935,10.52810903,21.22657581,31.75468484,24.22487223,44.02044293,226200
766,93726,754,1368,2122,1464,2149,5735,13.14734089,23.85353095,37.00087184,25.52746295,37.47166521,214600
767,93727,899,1566,2465,1630,2568,6663,13.49242083,23.50292661,36.99534744,24.4634549,38.54119766,287000
768,93728,70,136,206,261,640,1107,6.323396567,12.28545619,18.60885276,23.57723577,57.81391147,210500
769,93730,1095,654,1749,211,98,2058,53.20699708,31.77842566,84.98542274,10.2526725,4.761904762,522200
770,93737,82,121,203,80,85,368,22.2826087,32.88043478,55.16304348,21.73913043,23.09782609,387300
771,93901,413,818,1231,811,1151,3193,12.93454432,25.61854056,38.55308487,25.39931099,36.04760413,569700
772,93905,676,1719,2395,1879,3221,7495,9.019346231,22.93529019,31.95463642,25.0700467,42.97531688,444400
773,93906,640,1659,2299,1844,2881,7024,9.111617312,23.6190205,32.73063781,26.25284738,41.01651481,466900
774,93907,124,282,406,373,865,1644,7.542579075,17.15328467,24.69586375,22.68856448,52.61557178,566800
775,93908,221,321,542,192,105,839,26.340882,38.25983313,64.60071514,22.88438617,12.51489869,846200
776,93920,4,4,8,9,4,21,19.04761905,19.04761905,38.0952381,42.85714286,19.04761905,1081500
777,93923,198,145,343,52,25,420,47.14285714,34.52380952,81.66666667,12.38095238,5.952380952,1199000
778,93924,100,67,167,34,14,215,46.51162791,31.1627907,77.6744186,15.81395349,6.511627907,987100
779,93925,24,39,63,49,65,177,13.55932203,22.03389831,35.59322034,27.68361582,36.72316384,531300
780,93926,87,243,330,290,457,1077,8.077994429,22.56267409,30.64066852,26.9266481,42.43268338,453700
781,93927,205,474,679,616,1198,2493,8.223024469,19.01323706,27.23626153,24.70918572,48.05455275,350400
782,93930,172,428,600,502,924,2026,8.489634748,21.12537019,29.61500494,24.77788746,45.6071076,336200
783,93932,7,20,27,20,43,90,7.777777778,22.22222222,30,22.22222222,47.77777778,388100
784,93933,135,285,420,331,555,1306,10.33690658,21.82235835,32.15926493,25.34456355,42.49617152,599700
785,93940,344,457,801,343,361,1505,22.85714286,30.3654485,53.22259136,22.79069767,23.98671096,861000
786,93950,436,410,846,213,138,1197,36.42439432,34.25229741,70.67669173,17.79448622,11.52882206,929200
787,93954,2,7,9,16,25,50,4,14,18,32,50,230800
788,93955,269,522,791,662,917,2370,11.35021097,22.02531646,33.37552743,27.93248945,38.69198312,588100
789,93960,219,565,784,655,1111,2550,8.588235294,22.15686275,30.74509804,25.68627451,43.56862745,432200
